corpus,protocol,outer_fold,seed,inner_key,base_u32,accepted_offset,n_fit,n_validation,n_outer_test,inner_split_path,inner_split_sha256,outer_fold_sha256
cremad,loso,79,1,P1-inner|cremad|loso|79|1,2692891250,0,5486,1874,82,splits/inner/cremad/loso/fold_079_seed_1.npz,01e1abd84b84cfcabd37c400cbf22b2391d016b2403b1f2fd30e6f9b0a94dd6b,b0b16a5cba8034df0d30fd419f974afcd32c339debbdbdff1583003940a5ca61
cremad,loso,79,2,P1-inner|cremad|loso|79|2,645285246,0,5482,1878,82,splits/inner/cremad/loso/fold_079_seed_2.npz,3e3bf7d475ae9b73c85c41fe904ccaf10cb8b059e2eccdc7d558f2b44c07d131,b0b16a5cba8034df0d30fd419f974afcd32c339debbdbdff1583003940a5ca61
cremad,loso,80,0,P1-inner|cremad|loso|80|0,1483673514,0,5480,1880,82,splits/inner/cremad/loso/fold_080_seed_0.npz,950e507e227917edb7fb55b7b3aa4ab8fe73da4551795f6b84a18fec684c3c5d,f69686a3f947d3702f517275580df8179f7d132a5ad5dcf7a2a28c54c342fb9d
cremad,loso,80,1,P1-inner|cremad|loso|80|1,2914908948,0,5481,1879,82,splits/inner/cremad/loso/fold_080_seed_1.npz,fba8b481c5b6d882ee21f55c85766cdd03e20c626dfc4bcfcd6659a847b78ef6,f69686a3f947d3702f517275580df8179f7d132a5ad5dcf7a2a28c54c342fb9d
cremad,loso,80,2,P1-inner|cremad|loso|80|2,1126830254,0,5474,1886,82,splits/inner/cremad/loso/fold_080_seed_2.npz,2d6b96af8b9dcd76fc7495e40bb841b629fedfcce43e18c8b558c32adfdfeb92,f69686a3f947d3702f517275580df8179f7d132a5ad5dcf7a2a28c54c342fb9d
cremad,loso,81,0,P1-inner|cremad|loso|81|0,2176327714,0,5480,1880,82,splits/inner/cremad/loso/fold_081_seed_0.npz,f0f778a6affca181d99687c319ab093233b4e8072c5a58461822836b4d2656c5,76ad0e4de6a36f8213881821f99884acedf5a407eb3d245af26d2da35363e018
cremad,loso,81,1,P1-inner|cremad|loso|81|1,2689019582,0,5493,1867,82,splits/inner/cremad/loso/fold_081_seed_1.npz,7e3fa049166bba4e9b069ce464b1bfdeb45a92458768dae2fef09160de3224d1,76ad0e4de6a36f8213881821f99884acedf5a407eb3d245af26d2da35363e018
cremad,loso,81,2,P1-inner|cremad|loso|81|2,2023822148,0,5476,1884,82,splits/inner/cremad/loso/fold_081_seed_2.npz,cb9b8bb769acdeb83267e7622361023cce2acf89259bde05d027598d354ba4ab,76ad0e4de6a36f8213881821f99884acedf5a407eb3d245af26d2da35363e018
cremad,loso,82,0,P1-inner|cremad|loso|82|0,304616850,0,5486,1874,82,splits/inner/cremad/loso/fold_082_seed_0.npz,cccb0f61b857e7891006d3f9f1c01b6cafd1e741f64f8d3dfc3234220f18e6aa,2675b60e38166851f71ee4fa0dd06e96800206e6f50b9bfd468eebfed2570199
cremad,loso,82,1,P1-inner|cremad|loso|82|1,305814317,0,5476,1884,82,splits/inner/cremad/loso/fold_082_seed_1.npz,e214521cef0ccbb6b26dc8bf3734ba08c2e4422c2c190e30be9051d4cd56bda6,2675b60e38166851f71ee4fa0dd06e96800206e6f50b9bfd468eebfed2570199
cremad,loso,82,2,P1-inner|cremad|loso|82|2,4101809671,0,5475,1885,82,splits/inner/cremad/loso/fold_082_seed_2.npz,fe23e5c8e967a80e515d963eadc70661594a589b1aefc1e6a7eac06f32e5cccb,2675b60e38166851f71ee4fa0dd06e96800206e6f50b9bfd468eebfed2570199
cremad,loso,83,0,P1-inner|cremad|loso|83|0,2241774784,0,5480,1880,82,splits/inner/cremad/loso/fold_083_seed_0.npz,a2465ad8b709f3165e0fda943630adcd90cc7fd36e58c31cba46134947bb6597,b08fda45c428a43dd456604c95da19a3fed664b83379fd66d89036893bddfd25
cremad,loso,83,1,P1-inner|cremad|loso|83|1,1897016529,0,5480,1880,82,splits/inner/cremad/loso/fold_083_seed_1.npz,b152ef5eefb8bbfd3349965fa395789878fe9318b97d7800dd48103bbce48d2b,b08fda45c428a43dd456604c95da19a3fed664b83379fd66d89036893bddfd25
cremad,loso,83,2,P1-inner|cremad|loso|83|2,2757005666,0,5480,1880,82,splits/inner/cremad/loso/fold_083_seed_2.npz,4590eef41d4e68559e8cb043b4fdf4f78f2a75ad5d987f7a9cfccba7e640ad9a,b08fda45c428a43dd456604c95da19a3fed664b83379fd66d89036893bddfd25
cremad,loso,84,0,P1-inner|cremad|loso|84|0,1942202574,0,5474,1886,82,splits/inner/cremad/loso/fold_084_seed_0.npz,830840e7b97cddaae5bfffe0e6a5f817b17cef7a94ed4c78d09559656a4e0dcc,fbc4110475f2ff30f7e227fe8ef52f2ade4f4d0fe9bbe705929e78f291f1c4e2
cremad,loso,84,1,P1-inner|cremad|loso|84|1,3976261278,0,5486,1874,82,splits/inner/cremad/loso/fold_084_seed_1.npz,686f2f8d319d05bf15f738fa954ce4ed08fd35a6e88dfba213ca1dd45e7c15bd,fbc4110475f2ff30f7e227fe8ef52f2ade4f4d0fe9bbe705929e78f291f1c4e2
cremad,loso,84,2,P1-inner|cremad|loso|84|2,427952536,0,5474,1886,82,splits/inner/cremad/loso/fold_084_seed_2.npz,4a962f61478709d1d35dbb10654e6dde621ceaa3a70c7e5e89e43e5ca44ae8b6,fbc4110475f2ff30f7e227fe8ef52f2ade4f4d0fe9bbe705929e78f291f1c4e2
cremad,loso,85,0,P1-inner|cremad|loso|85|0,2103877679,0,5475,1885,82,splits/inner/cremad/loso/fold_085_seed_0.npz,610d5d4cdaca00873db62612ffe3b93a0759a9711e0ab9c438fc070e2b8892af,dee9e914bdc10c3ab032b6b1c54fe232ca01602b5ab9df04f42be415a5d3d38d
cremad,loso,85,1,P1-inner|cremad|loso|85|1,1449824628,0,5475,1885,82,splits/inner/cremad/loso/fold_085_seed_1.npz,f2471f60ceb348321d835e58efa4e190813a21441709d4f42a64c707a1ab2107,dee9e914bdc10c3ab032b6b1c54fe232ca01602b5ab9df04f42be415a5d3d38d
cremad,loso,85,2,P1-inner|cremad|loso|85|2,1861043816,0,5474,1886,82,splits/inner/cremad/loso/fold_085_seed_2.npz,446920770dfdd43a4e4eac5557b702f3113a9d57dcf992406eb2de4ec0e25b7f,dee9e914bdc10c3ab032b6b1c54fe232ca01602b5ab9df04f42be415a5d3d38d
cremad,loso,86,0,P1-inner|cremad|loso|86|0,2303452424,0,5481,1879,82,splits/inner/cremad/loso/fold_086_seed_0.npz,8f1438258806d67554fe635a1fd600bf463bba1a00acaed15545a6add4230c36,67299a142b61eaae77b965a0e64dbf6fdbc85567d7c161031fec180e7fbc5786
cremad,loso,86,1,P1-inner|cremad|loso|86|1,1201751543,0,5492,1868,82,splits/inner/cremad/loso/fold_086_seed_1.npz,fa4ced3a13f8ef9e407161c38ba7e643a360dcf39e55c9100db7065aa21b7341,67299a142b61eaae77b965a0e64dbf6fdbc85567d7c161031fec180e7fbc5786
cremad,loso,86,2,P1-inner|cremad|loso|86|2,86452276,0,5474,1886,82,splits/inner/cremad/loso/fold_086_seed_2.npz,8156f2bfa9987170a82a8569ec1f37d9ecb29fd1f336c9a376c20bea79bd60a0,67299a142b61eaae77b965a0e64dbf6fdbc85567d7c161031fec180e7fbc5786
cremad,loso,87,0,P1-inner|cremad|loso|87|0,3202096780,0,5486,1874,82,splits/inner/cremad/loso/fold_087_seed_0.npz,4447d32179292ca3ade01d16ee4d41cc6d50260fda41b2b2b5df59e16ee8ace8,c7d655ceefba80978f6d4ad0e3f594adc547e538a8736f9526b03d8f6e5669fd
cremad,loso,87,1,P1-inner|cremad|loso|87|1,3464130858,0,5474,1886,82,splits/inner/cremad/loso/fold_087_seed_1.npz,227c8b28a70763f70097da64410c33356f5e7807c006326ab7d1af61d6e5666b,c7d655ceefba80978f6d4ad0e3f594adc547e538a8736f9526b03d8f6e5669fd
cremad,loso,87,2,P1-inner|cremad|loso|87|2,2863294086,0,5480,1880,82,splits/inner/cremad/loso/fold_087_seed_2.npz,b684c671f1804cc867aa77a5446a4ef9a7eadd1678a34485cc287b44ecc2e860,c7d655ceefba80978f6d4ad0e3f594adc547e538a8736f9526b03d8f6e5669fd
cremad,loso,88,0,P1-inner|cremad|loso|88|0,2920505387,0,5481,1879,82,splits/inner/cremad/loso/fold_088_seed_0.npz,cc3529a407356034ed2cd78d1cd776cb60043b563b566993f1a465f1fcc606f5,1ef109b27766911e3f24febf40ec71a9fd66a82ac9844e794f2e1d4ec193210f
cremad,loso,88,1,P1-inner|cremad|loso|88|1,1879487236,0,5480,1880,82,splits/inner/cremad/loso/fold_088_seed_1.npz,a5ddafedfca5bd59fbe17448eee5cce59b8a3b9ad529bd6aebd589e7f84a9089,1ef109b27766911e3f24febf40ec71a9fd66a82ac9844e794f2e1d4ec193210f
cremad,loso,88,2,P1-inner|cremad|loso|88|2,3623731111,0,5481,1879,82,splits/inner/cremad/loso/fold_088_seed_2.npz,eefd0cdae7663c4c47bbb943e68fb53199931bef1ec82fa5caa23995150f5bda,1ef109b27766911e3f24febf40ec71a9fd66a82ac9844e794f2e1d4ec193210f
cremad,loso,89,0,P1-inner|cremad|loso|89|0,377480553,0,5481,1879,82,splits/inner/cremad/loso/fold_089_seed_0.npz,bbe1950f4695e9bf9ac720f423ac167016b29470d4e460088b6ffc57f7bb2d7c,d321639617d9d051c7a392faf37992cbc883a68ff407146a9f421cfe4dc98280
cremad,loso,89,1,P1-inner|cremad|loso|89|1,2446429897,0,5480,1880,82,splits/inner/cremad/loso/fold_089_seed_1.npz,8a9d0929993a3ff9540adb393590f2e741826221f68b9b78eeab3e1f1857da8d,d321639617d9d051c7a392faf37992cbc883a68ff407146a9f421cfe4dc98280
cremad,loso,89,2,P1-inner|cremad|loso|89|2,3496339141,0,5474,1886,82,splits/inner/cremad/loso/fold_089_seed_2.npz,d0152cbd882d2ef2e9156d363ea0bc3e43dd5717fc7464931017793950682b87,d321639617d9d051c7a392faf37992cbc883a68ff407146a9f421cfe4dc98280
cremad,loso,90,0,P1-inner|cremad|loso|90|0,1452829697,0,5480,1880,82,splits/inner/cremad/loso/fold_090_seed_0.npz,cb47c3a17f9a0e5fb445a8dc15cde7bf2c7838aae63ed7a27f273a5d7f3721c8,67a6365dc0efd998ff9261fc7e9a8587293f46b6b1ff16c0d2574766ac2f0a1d
cremad,loso,90,1,P1-inner|cremad|loso|90|1,147936121,0,5476,1884,82,splits/inner/cremad/loso/fold_090_seed_1.npz,53f64015a736a81ebad2ab15e6e6a5a42f89ee8460422faf31b87da9cc75837d,67a6365dc0efd998ff9261fc7e9a8587293f46b6b1ff16c0d2574766ac2f0a1d
cremad,loso,90,2,P1-inner|cremad|loso|90|2,3961611766,0,5480,1880,82,splits/inner/cremad/loso/fold_090_seed_2.npz,45a1b1486a8fa6348a1d1e8123a29e7e0a516136f75f2b782b34acff956d1400,67a6365dc0efd998ff9261fc7e9a8587293f46b6b1ff16c0d2574766ac2f0a1d
