channel,relative_path,file_size_bytes,sha256,actor,emotion_code,emotion_name,intensity,statement,repetition,modality,vocal_channel,wav_samplerate,wav_frames,wav_channels,wav_subtype,read_status,error
speech,Actor_16/03-01-03-01-01-02-16.wav,412348,986f21a4c4a95a177e29e05e43dfd44d1d12eb61263b027a3de3ff3207ce24ee,16,3,happy,1,1,2,3,1,48000,176176,1,PCM_16,ok,
speech,Actor_16/03-01-03-01-02-01-16.wav,418736,0762cd5d977f9766d63e38f21471ddeebb27a722a3932ddea0f6ffd9a291f4f4,16,3,happy,1,2,1,3,1,48000,179379,1,PCM_16,ok,
speech,Actor_16/03-01-03-01-02-02-16.wav,412318,4526991a74bc382bbbd0c58b7c6c65d3557901eef3b9c129f767403b7dd95eca,16,3,happy,1,2,2,3,1,48000,176176,1,PCM_16,ok,
speech,Actor_16/03-01-03-02-01-01-16.wav,421936,08ab8b7472eb8f71109fb7c878da3978b97a066b61acbc99f12085a4b2eba881,16,3,happy,2,1,1,3,1,48000,180981,1,PCM_16,ok,
speech,Actor_16/03-01-03-02-01-02-16.wav,402738,5cc11dd41d62d05dd13c5e71d6dcc891e4101da13f99d34e61aadf8be4fa0dfe,16,3,happy,2,1,2,3,1,48000,171371,1,PCM_16,ok,
speech,Actor_16/03-01-03-02-02-01-16.wav,421934,688941ba23aa68469661704d3242c27ec28a41258a70bed3fd88fc501b31d596,16,3,happy,2,2,1,3,1,48000,180980,1,PCM_16,ok,
speech,Actor_16/03-01-03-02-02-02-16.wav,425140,f1e55db3f1f5d21c6f9e659515114fe23379eca7363a3d7a6bfa2abf135fa6b5,16,3,happy,2,2,2,3,1,48000,182583,1,PCM_16,ok,
speech,Actor_16/03-01-04-01-01-01-16.wav,402708,559c3f1cd08af5a819246d08881ae759a59c535d0edac97bb17f3e3607c630aa,16,4,sad,1,1,1,3,1,48000,171371,1,PCM_16,ok,
speech,Actor_16/03-01-04-01-01-02-16.wav,409142,2014cbb1113b85f9bdb33a11c7d812e16f5b99966c1e58667aec2df00d77b1a3,16,4,sad,1,1,2,3,1,48000,174574,1,PCM_16,ok,
speech,Actor_16/03-01-04-01-02-01-16.wav,386720,e0150b2e3e5c27e2f8353d25d59182631a263f2b09fef2c2cf3c682e0add43de,16,4,sad,1,2,1,3,1,48000,163364,1,PCM_16,ok,
speech,Actor_16/03-01-04-01-02-02-16.wav,396328,f8e6d926e8ed9ea66b9ef9b77480de77567129e8b70017f2439395def719091d,16,4,sad,1,2,2,3,1,48000,168168,1,PCM_16,ok,
speech,Actor_16/03-01-04-02-01-01-16.wav,418752,0b742fb7177a568e8485b5a6457b6c5c48a21901b84cc83b34cc1142516e8aa0,16,4,sad,2,1,1,3,1,48000,179379,1,PCM_16,ok,
speech,Actor_16/03-01-04-02-01-02-16.wav,425160,977219317c22f95e1d7e7bee421d8bb17a7a8153b077bdb25a381d809e9bd6f6,16,4,sad,2,1,2,3,1,48000,182583,1,PCM_16,ok,
speech,Actor_16/03-01-04-02-02-01-16.wav,431566,04eb5297d94a46c6941140d8787f3f378d4a81272d1af0f4264ceecef4ea4924,16,4,sad,2,2,1,3,1,48000,185786,1,PCM_16,ok,
speech,Actor_16/03-01-04-02-02-02-16.wav,418752,2461d8626872425b79502b2a8a4c7dbfc5407beb9c02e682590eab6926c3abd5,16,4,sad,2,2,2,3,1,48000,179379,1,PCM_16,ok,
speech,Actor_16/03-01-05-01-01-01-16.wav,441176,3fd5bb4ae17032c8e006ed4065041189dadaf88b8b327d77fe4f1fe2959201ab,16,5,angry,1,1,1,3,1,48000,190591,1,PCM_16,ok,
speech,Actor_16/03-01-05-01-01-02-16.wav,444378,32b5aa15f16cdd9d3ece564f42de5dbf47d9dbe68d2b6f5dd8dd95744b96b416,16,5,angry,1,1,2,3,1,48000,192192,1,PCM_16,ok,
speech,Actor_16/03-01-05-01-02-01-16.wav,434768,aaf7d7411f8dd392e43bc5bd47b7928ba6d9350058ade128d69f8a06303c45f9,16,5,angry,1,2,1,3,1,48000,187387,1,PCM_16,ok,
speech,Actor_16/03-01-05-01-02-02-16.wav,434768,d22d1b79817026648a648b935a6f0c3769b1439ada0d84adad55956c1a4edb1c,16,5,angry,1,2,2,3,1,48000,187387,1,PCM_16,ok,
speech,Actor_16/03-01-05-02-01-01-16.wav,441172,419d8749cac1d9d680d049421c7bc7a4f993672e85c7067cdf02f757234d42c0,16,5,angry,2,1,1,3,1,48000,190591,1,PCM_16,ok,
speech,Actor_16/03-01-05-02-01-02-16.wav,418748,3416903485080c95bd9bb05f3089c696fb7a450321fde5d8ba02ee7a6f2a5e4b,16,5,angry,2,1,2,3,1,48000,179379,1,PCM_16,ok,
speech,Actor_16/03-01-05-02-02-01-16.wav,425050,d4d7879e32713c69418fa7bc33a4ecfd51d1ed36330468dc0c542d7d0510bf22,16,5,angry,2,2,1,3,1,48000,182582,1,PCM_16,ok,
speech,Actor_16/03-01-05-02-02-02-16.wav,450778,7662a3a0bb02235ec310f8bd7275582d4a9e34383d998f5a35d4382d97cadccf,16,5,angry,2,2,2,3,1,48000,195396,1,PCM_16,ok,
speech,Actor_16/03-01-06-01-01-01-16.wav,415544,7c72c1860e6d62bae1cbd9c9dac5134c89ee233ed610cf685840fbc120c6559b,16,6,fearful,1,1,1,3,1,48000,177777,1,PCM_16,ok,
speech,Actor_16/03-01-06-01-01-02-16.wav,396326,c09c9f8275425f48f95e4fe712b1da16eba3276c1b08e49432b668b1bdec5793,16,6,fearful,1,1,2,3,1,48000,168168,1,PCM_16,ok,
speech,Actor_16/03-01-06-01-02-01-16.wav,409138,4bd6030150e3c9ee3bf8ddf3569820fc87d1010c3ec6af82cae4ee85cf685fe9,16,6,fearful,1,2,1,3,1,48000,174574,1,PCM_16,ok,
speech,Actor_16/03-01-06-01-02-02-16.wav,402732,c3198e720fdbdaef71880a5b4001ed983a2eb83d2d9367eee27572bc98888e17,16,6,fearful,1,2,2,3,1,48000,171371,1,PCM_16,ok,
speech,Actor_16/03-01-06-02-01-01-16.wav,418748,162ba34a03c4a6660677b63cb3f1fd9c61fae12d05d1fddac7e7b9fdda4c3bea,16,6,fearful,2,1,1,3,1,48000,179379,1,PCM_16,ok,
speech,Actor_16/03-01-06-02-01-02-16.wav,418748,8e0895ab0bbef5bb6418f057fac279bd47cf473713a0180b2548d824580fb64f,16,6,fearful,2,1,2,3,1,48000,179379,1,PCM_16,ok,
speech,Actor_16/03-01-06-02-02-01-16.wav,399528,1edab3e4aa7bc41171ae16fa51310b667348a58fa1a4b35af36f2c8f43e73efd,16,6,fearful,2,2,1,3,1,48000,169769,1,PCM_16,ok,
speech,Actor_16/03-01-06-02-02-02-16.wav,396326,6991ba7e7301c27060a68bf01eb8b541214230926694adf3ef43b6d290c96f3c,16,6,fearful,2,2,2,3,1,48000,168168,1,PCM_16,ok,
speech,Actor_17/03-01-01-01-01-01-17.wav,418210,6e205e930dd5a6199d452921217c2c09bab8e4c5bd82539105ee45f4141e8e01,17,1,neutral,1,1,1,3,1,48000,184184,1,PCM_16,ok,
speech,Actor_17/03-01-01-01-01-02-17.wav,386178,09a3b4c0de42943a3f47256a1c2533ef9c6592f3e63ff775b2aa3d5de5cbf2ea,17,1,neutral,1,1,2,3,1,48000,168168,1,PCM_16,ok,
speech,Actor_17/03-01-01-01-02-01-17.wav,387606,c64c8cedb04578180c996e3d8ccf82e3054f9583dff5b4aa1dec4fcc80b4a2ca,17,1,neutral,1,2,1,3,1,48000,168168,1,PCM_16,ok,
speech,Actor_17/03-01-01-01-02-02-17.wav,384402,c2b2c3387df6521202e0b66966f5fa145acb9c6054dff3a986a573cbdc56b7ad,17,1,neutral,1,2,2,3,1,48000,166566,1,PCM_16,ok,
speech,Actor_17/03-01-02-01-01-01-17.wav,386184,b20a24d1427ab64adee9039a5282d2f40974d619daa8c7dae8afbb62a63989c8,17,2,calm,1,1,1,3,1,48000,168168,1,PCM_16,ok,
speech,Actor_17/03-01-02-01-01-02-17.wav,389388,6780964471cdb5458f4f44ec7712ab4553c97886661126d41cdb175ec5597dd1,17,2,calm,1,1,2,3,1,48000,169770,1,PCM_16,ok,
speech,Actor_17/03-01-02-01-02-01-17.wav,408608,7d96e15c4f34373b136a7e7869aeb441d23154fa6114309c62002c14ca855988,17,2,calm,1,2,1,3,1,48000,179380,1,PCM_16,ok,
speech,Actor_17/03-01-02-01-02-02-17.wav,411810,51450443487998f3d3439591448855c372a36be2c3f430c22b302315a9fe6a0a,17,2,calm,1,2,2,3,1,48000,180981,1,PCM_16,ok,
speech,Actor_17/03-01-02-02-01-01-17.wav,421420,03b32a7d8494ce524e631e18229c50c3655ef1830a0c0dcc1fc2afcf687ea813,17,2,calm,2,1,1,3,1,48000,185786,1,PCM_16,ok,
speech,Actor_17/03-01-02-02-01-02-17.wav,395796,da9b0d3220b73fb77a0850cbcc3c658cc52afab1774b5e7f8a8f4b4c39de5fc4,17,2,calm,2,1,2,3,1,48000,172973,1,PCM_16,ok,
speech,Actor_17/03-01-02-02-02-01-17.wav,418216,5563de5ed78b77442e35cb713c408ce10a509dce81f3d10b65f6bc3bf773d1f0,17,2,calm,2,2,1,3,1,48000,184184,1,PCM_16,ok,
speech,Actor_17/03-01-02-02-02-02-17.wav,389388,3e0e0801bfaeef3bd851611f6b4b16321d94cda98cd8f6b7c61d0fc0915c3c83,17,2,calm,2,2,2,3,1,48000,169770,1,PCM_16,ok,
speech,Actor_17/03-01-03-01-01-01-17.wav,382982,a8ba4d925dabaa286577ad8cada0452c9d6d964a29a38ed8dec35d21f5b1fc21,17,3,happy,1,1,1,3,1,48000,166566,1,PCM_16,ok,
speech,Actor_17/03-01-03-01-01-02-17.wav,389390,3ce520d0766b853826b0b368c95beeb86950e5b200dba717441f89ab0a5f66d7,17,3,happy,1,1,2,3,1,48000,169770,1,PCM_16,ok,
speech,Actor_17/03-01-03-01-02-01-17.wav,382984,c6096eb2cceecb74d04e230092b442c41f8ca7922cd5e30970f8d365b63b9411,17,3,happy,1,2,1,3,1,48000,166567,1,PCM_16,ok,
speech,Actor_17/03-01-03-01-02-02-17.wav,389388,f101f53c904ef36f22e083d67b86fa570e8cc061224b2931f206a4acf735f6e4,17,3,happy,1,2,2,3,1,48000,169769,1,PCM_16,ok,
speech,Actor_17/03-01-03-02-01-01-17.wav,408606,8923224a59b61618e95106d6e4bd4790889bd87c5408342663cf6c1484ab021a,17,3,happy,2,1,1,3,1,48000,179379,1,PCM_16,ok,
speech,Actor_17/03-01-03-02-01-02-17.wav,443842,0aff9ee52a204fbfe6a9b69b5f4d95158966f543861f62c836290d1abb393282,17,3,happy,2,1,2,3,1,48000,196997,1,PCM_16,ok,
speech,Actor_17/03-01-03-02-02-01-17.wav,408608,a2fed704b92095cabd97c2c7ffa57f376e704bb2d8b041f673e0a8485329b89b,17,3,happy,2,2,1,3,1,48000,179379,1,PCM_16,ok,
speech,Actor_17/03-01-03-02-02-02-17.wav,415014,3d22d00fd53824cb3338c59a8fb7f564475467fe3332fae68bfffeb57659145b,17,3,happy,2,2,2,3,1,48000,182582,1,PCM_16,ok,
speech,Actor_17/03-01-04-01-01-01-17.wav,402112,d7e521d72e834c7c03c720bbef21ca13893f3b3972ccc9d6ee6daae24dc85f7d,17,4,sad,1,1,1,3,1,48000,176176,1,PCM_16,ok,
speech,Actor_17/03-01-04-01-01-02-17.wav,386176,08d7ab40b81b789be5f666741079faa0e1c8d43d5b95013aaec3d4dd2e681549,17,4,sad,1,1,2,3,1,48000,168168,1,PCM_16,ok,
speech,Actor_17/03-01-04-01-02-01-17.wav,392584,40e6b070942649a79b1cd9a2a8f992831823892916e79f0afe79509a84a959f7,17,4,sad,1,2,1,3,1,48000,171371,1,PCM_16,ok,
speech,Actor_17/03-01-04-01-02-02-17.wav,395788,28c6eebd8a5be4db110e067a917a9e5621aee8a1669f79301b37f73293dcf220,17,4,sad,1,2,2,3,1,48000,172973,1,PCM_16,ok,
speech,Actor_17/03-01-04-02-01-01-17.wav,402186,89d5a611786ed111b5aca5decb879756952776ca8f06c4e5ad0b875184ada49a,17,4,sad,2,1,1,3,1,48000,176176,1,PCM_16,ok,
speech,Actor_17/03-01-04-02-01-02-17.wav,405396,08d195438a079c428d15acb9247c665f763b1c0098f9e1b5f5fc1ec2228d36c7,17,4,sad,2,1,2,3,1,48000,177778,1,PCM_16,ok,
speech,Actor_17/03-01-04-02-02-01-17.wav,395786,57a5330bdcbf44146bff6997bcf9d4a00d77d6e832bb846cbd07501b299f913a,17,4,sad,2,2,1,3,1,48000,172973,1,PCM_16,ok,
speech,Actor_17/03-01-04-02-02-02-17.wav,392582,377db72d54d3e4e5b0d2f290c9721962548ccf0b6e1fe2398878ec42e01f1e08,17,4,sad,2,2,2,3,1,48000,171371,1,PCM_16,ok,
speech,Actor_17/03-01-05-01-01-01-17.wav,382974,41641e4de5768c362d77d1c92a6dda06e91a21c57f7cd6d466da09723332cbf1,17,5,angry,1,1,1,3,1,48000,166567,1,PCM_16,ok,
speech,Actor_17/03-01-05-01-01-02-17.wav,405396,72b23469085603c9d43cae1641dc8310232295a22c5c8ef5f45a6976c17c4c8e,17,5,angry,1,1,2,3,1,48000,177778,1,PCM_16,ok,
speech,Actor_17/03-01-05-01-02-01-17.wav,395786,92a0ef8775ddf3856a17971f2f3c7ec54a233ee5dd64c28e3db21b95950cf4f2,17,5,angry,1,2,1,3,1,48000,172973,1,PCM_16,ok,
speech,Actor_17/03-01-05-01-02-02-17.wav,389358,24a2e54f6716b240d6e025a93c05760987e56bac287b30a62c7b7ad6ff19980d,17,5,angry,1,2,2,3,1,48000,169770,1,PCM_16,ok,
speech,Actor_17/03-01-05-02-01-01-17.wav,386186,2c985ec0f06bb3a1c500731c4a57203263b6bb2ca2f0bd8b3278676935f22dcb,17,5,angry,2,1,1,3,1,48000,168168,1,PCM_16,ok,
speech,Actor_17/03-01-05-02-01-02-17.wav,408608,b4698107454fd6b8c49109863df4cb16e4b0d7c6e8bdf36596802e8156b16194,17,5,angry,2,1,2,3,1,48000,179379,1,PCM_16,ok,
speech,Actor_17/03-01-05-02-02-01-17.wav,398992,821ba0a08810f6c67b59f1acb7881560693349f291c777d27be0dae9172d799b,17,5,angry,2,2,1,3,1,48000,174575,1,PCM_16,ok,
speech,Actor_17/03-01-05-02-02-02-17.wav,415016,0036a235f55073a9bcedaa6e2197cfe8499bc57d1cc7a1e41c37176f4e01a2e1,17,5,angry,2,2,2,3,1,48000,182583,1,PCM_16,ok,
speech,Actor_17/03-01-06-01-01-01-17.wav,382982,676ca1aea95e2f5e860767ffc2646fa8c8aef40a09a68bafdf75f74652261281,17,6,fearful,1,1,1,3,1,48000,166566,1,PCM_16,ok,
speech,Actor_17/03-01-06-01-01-02-17.wav,386182,58a29dcadc1754df931d6439062d91d2682363810f5d3d2103cb1aa3a6f44bda,17,6,fearful,1,1,2,3,1,48000,168168,1,PCM_16,ok,
speech,Actor_17/03-01-06-01-02-01-17.wav,389390,0036d7fc2a3120b0b181326e4f48365da1ce310c9466acb8b255e28063f5b68b,17,6,fearful,1,2,1,3,1,48000,169770,1,PCM_16,ok,
speech,Actor_17/03-01-06-01-02-02-17.wav,398994,70372913e22494310fd9e443767cdaec51eb88c2686c7a20e3574facd5f89077,17,6,fearful,1,2,2,3,1,48000,174574,1,PCM_16,ok,
speech,Actor_17/03-01-06-02-01-01-17.wav,405404,7b68ff02c81e66817435756d8e278c46c2786868cc068fb289edf66df5435894,17,6,fearful,2,1,1,3,1,48000,177778,1,PCM_16,ok,
speech,Actor_17/03-01-06-02-01-02-17.wav,408608,17f04221a3d569bd1bdfc922dd38f0b9a6666c926ad80dfa17cd832e0a0a54a3,17,6,fearful,2,1,2,3,1,48000,179379,1,PCM_16,ok,
speech,Actor_17/03-01-06-02-02-01-17.wav,402196,0ee2a28ccf34de7551022b292e4c7682a2a745c2d773e12e59dcb1782d709da8,17,6,fearful,2,2,1,3,1,48000,176176,1,PCM_16,ok,
speech,Actor_17/03-01-06-02-02-02-17.wav,418214,e2339848c79b18f4318ce9e6120c8313bc7af08b196ebacf28113f3d9c580df2,17,6,fearful,2,2,2,3,1,48000,184184,1,PCM_16,ok,
speech,Actor_19/03-01-01-01-01-01-19.wav,371630,1a48046495796d742987711910f507e1c373b42d779b25f031285e27e5ee80ed,19,1,neutral,1,1,1,3,1,48000,161762,1,PCM_16,ok,
speech,Actor_19/03-01-01-01-01-02-19.wav,358822,31c3f173c3374a9116150e03b3cd0be176fef95e967f4cc1764003c88090e82d,19,1,neutral,1,1,2,3,1,48000,155355,1,PCM_16,ok,
speech,Actor_19/03-01-01-01-02-01-19.wav,368422,b743ac29ad4f8f10ec7089f6be91bc002a6835529469520daba877dc8202eae7,19,1,neutral,1,2,1,3,1,48000,160160,1,PCM_16,ok,
speech,Actor_19/03-01-01-01-02-02-19.wav,365218,64b0636f83bb766877d11345851b1eec6194dd28319c674d78413b8fb1e5543e,19,1,neutral,1,2,2,3,1,48000,158558,1,PCM_16,ok,
speech,Actor_19/03-01-02-01-01-01-19.wav,400464,169a3fefbf4d3f8a21baf13aecc3410feabef5788545957f2f7e44acb0e00a81,19,2,calm,1,1,1,3,1,48000,176176,1,PCM_16,ok,
speech,Actor_19/03-01-02-01-01-02-19.wav,400464,0cfa172574e3a443a7f291a7815169cff2b7c7159722bad0baf9e776812612b7,19,2,calm,1,1,2,3,1,48000,176176,1,PCM_16,ok,
speech,Actor_19/03-01-02-01-02-01-19.wav,368432,0a776deeeb6ada5fa3ec88b13d93d9d46f5e5119d9315e724264d3ebfd24d745,19,2,calm,1,2,1,3,1,48000,160160,1,PCM_16,ok,
speech,Actor_19/03-01-02-01-02-02-19.wav,381244,1e0b15e3b86295c068eb9fb7ee263bb4d3f859b975d50b31ae82f3a1684f2657,19,2,calm,1,2,2,3,1,48000,166566,1,PCM_16,ok,
speech,Actor_19/03-01-02-02-01-01-19.wav,477344,60ac6014eec6867cb61bbea727f3670e953dad2f98ed93a140ce0e933b1f1519,19,2,calm,2,1,1,3,1,48000,214615,1,PCM_16,ok,
speech,Actor_19/03-01-02-02-01-02-19.wav,435702,c22af90a9011941171d55e92a30b174ff08f93c2d6a1b6c344fdf4dac76ba959,19,2,calm,2,1,2,3,1,48000,193794,1,PCM_16,ok,
speech,Actor_19/03-01-02-02-02-01-19.wav,490152,7f8f07c231f7494190234ffd26b20cc48d2b5d46d62a84cc6c38639eb90b9216,19,2,calm,2,2,1,3,1,48000,221021,1,PCM_16,ok,
speech,Actor_19/03-01-02-02-02-02-19.wav,461324,8163e782791595d60722d66d51fd926c984e1cbb5be3912d90337fcf92bfae50,19,2,calm,2,2,2,3,1,48000,206606,1,PCM_16,ok,
speech,Actor_19/03-01-03-01-01-01-19.wav,397264,490ebea9bfcbf193abf2d0efea014f0a63f0bc35c15fa0f71a09c7d5d04a2576,19,3,happy,1,1,1,3,1,48000,174574,1,PCM_16,ok,
speech,Actor_19/03-01-03-01-01-02-19.wav,403672,72eab0ca91e2f034541dcb2cb8d185484e667dbf47337ebf8503c6a2fa01b9e8,19,3,happy,1,1,2,3,1,48000,177778,1,PCM_16,ok,
speech,Actor_19/03-01-03-01-02-01-19.wav,362030,2c720b1b1481b108b12398291ed506df53a4d4e9182232056704e83b92e5067d,19,3,happy,1,2,1,3,1,48000,156957,1,PCM_16,ok,
speech,Actor_19/03-01-03-01-02-02-19.wav,365234,4f791055809127864a14ece31c3592cafcbe32f3c2bcfab3abfbecd41c5119d0,19,3,happy,1,2,2,3,1,48000,158559,1,PCM_16,ok,
speech,Actor_19/03-01-03-02-01-01-19.wav,410078,67af0ba25a1e5a1822b70ab410ad68127fc8458274724f62a3af887dbbb481ad,19,3,happy,2,1,1,3,1,48000,180981,1,PCM_16,ok,
speech,Actor_19/03-01-03-02-01-02-19.wav,413280,10064f06110fdde813a2fe3a6ecfe29b866bbff0664190846fe700b7fd3dc490,19,3,happy,2,1,2,3,1,48000,182582,1,PCM_16,ok,
speech,Actor_19/03-01-03-02-02-01-19.wav,470938,b418540b65a8acee06b2d1df33874a0d189555ba62a68fdea53d173521c315db,19,3,happy,2,2,1,3,1,48000,211411,1,PCM_16,ok,
speech,Actor_19/03-01-03-02-02-02-19.wav,432500,fd919117099ecddb1b9ad75b65787f6a7d9c3ff1b0c1ac765cef4ff42578e0a2,19,3,happy,2,2,2,3,1,48000,192192,1,PCM_16,ok,
speech,Actor_19/03-01-04-01-01-01-19.wav,378050,153bf3788b3f3fcf3d3c1dbe58250a99a4d9519b4793f537778fefbd9a5c40f0,19,4,sad,1,1,1,3,1,48000,164965,1,PCM_16,ok,
speech,Actor_19/03-01-04-01-01-02-19.wav,400474,7f49fadebc087659e66ce609c049ecf1cb23bffbfbe1ef5959cde3ad7c993a7c,19,4,sad,1,1,2,3,1,48000,176176,1,PCM_16,ok,
speech,Actor_19/03-01-04-01-02-01-19.wav,352424,dc315e83fb1b18a3c24a5dc06a7863b3e913d8f9b2994895616b3f78114ec986,19,4,sad,1,2,1,3,1,48000,152152,1,PCM_16,ok,
speech,Actor_19/03-01-04-01-02-02-19.wav,400472,8e69c048e6126a5ba8009e5b55303dd6dcf68a77ac4ffc40118c1b080a16fb9f,19,4,sad,1,2,2,3,1,48000,176176,1,PCM_16,ok,
speech,Actor_19/03-01-04-02-01-01-19.wav,432506,a75e873faea7876990d74b3bfb01ce620d342a7ab8fad1a3f99a399bd43b230a,19,4,sad,2,1,1,3,1,48000,192192,1,PCM_16,ok,
speech,Actor_19/03-01-04-02-01-02-19.wav,403678,c846512bed3742d561acfbf157a3bc0a03324e0964e7f7b025652724ed1a38a7,19,4,sad,2,1,2,3,1,48000,177778,1,PCM_16,ok,
speech,Actor_19/03-01-04-02-02-01-19.wav,374850,8b6f52a4158fad40ab476b452e12adc77005f9a4642bf84d5ab3eb0b72623acb,19,4,sad,2,2,1,3,1,48000,163364,1,PCM_16,ok,
speech,Actor_19/03-01-04-02-02-02-19.wav,406882,fa6fd47f9662ac812666da8728190e002b9f93cca9b4485e5145739d79faa230,19,4,sad,2,2,2,3,1,48000,179380,1,PCM_16,ok,
speech,Actor_19/03-01-05-01-01-01-19.wav,409506,47f1536a1fa2b80db7b5e6d0fdfe2bd1b3ee513ddef14eeed043be9143ceef3f,19,5,angry,1,1,1,3,1,48000,180981,1,PCM_16,ok,
speech,Actor_19/03-01-05-01-01-02-19.wav,403672,85db14736e70c8a8d401f1c211bce90ebad8ab79aa8d7701335ec42c8fd0191c,19,5,angry,1,1,2,3,1,48000,177778,1,PCM_16,ok,
speech,Actor_19/03-01-05-01-02-01-19.wav,365242,96819187cf827122f7c5b09b4ae04d56447673011d7ee03a5617df3cadd5d7ec,19,5,angry,1,2,1,3,1,48000,158559,1,PCM_16,ok,
speech,Actor_19/03-01-05-01-02-02-19.wav,390866,02530790790b178b223db0ea6611c6b8b04d6ed52b1910b8135964cf5391f115,19,5,angry,1,2,2,3,1,48000,171371,1,PCM_16,ok,
speech,Actor_19/03-01-05-02-01-01-19.wav,429306,e74add0748b438da554adbfdf6b710beac62cec39776dd84272e0afd32232215,19,5,angry,2,1,1,3,1,48000,190591,1,PCM_16,ok,
speech,Actor_19/03-01-05-02-01-02-19.wav,509384,7ac73239a19df2403992ba48f18dd5760cfcca0adc963baf03a2eab8bee7a628,19,5,angry,2,1,2,3,1,48000,230630,1,PCM_16,ok,
speech,Actor_19/03-01-05-02-02-01-19.wav,464540,8a47fca71001158386d3f8dbbea21f0181370b024cb004b36b89c99d8fc328d2,19,5,angry,2,2,1,3,1,48000,208208,1,PCM_16,ok,
speech,Actor_19/03-01-05-02-02-02-19.wav,442118,2f9391d9462e29ea04c388fda0e4f7f4d76580ad34a4d31cc97822ec743208eb,19,5,angry,2,2,2,3,1,48000,196997,1,PCM_16,ok,
speech,Actor_19/03-01-06-01-01-01-19.wav,403598,f1ae6d9b2033fc14bf2c517434748a6fa9ceb3c3e5792529c46278a2713327e3,19,6,fearful,1,1,1,3,1,48000,177777,1,PCM_16,ok,
speech,Actor_19/03-01-06-01-01-02-19.wav,384454,b244b200ba6b457a4ec77c452a31c11cb70469e2a54adfe97024f155ec82a124,19,6,fearful,1,1,2,3,1,48000,168168,1,PCM_16,ok,
speech,Actor_19/03-01-06-01-02-01-19.wav,410086,1003d7604a3e2d55e7256a6eae1e81ab5f42c33a6fa32d0c4c653d1ef00d0c3e,19,6,fearful,1,2,1,3,1,48000,180981,1,PCM_16,ok,
speech,Actor_19/03-01-06-01-02-02-19.wav,387664,17307f74ff1dc9b602dd231258b4a3cfbb958fceeca7709876bf300e95090569,19,6,fearful,1,2,2,3,1,48000,169770,1,PCM_16,ok,
speech,Actor_19/03-01-06-02-01-01-19.wav,416490,95fcbc2adf3cae4520254b723f3cbf7b06657a7a8012e96420b49c2112794d39,19,6,fearful,2,1,1,3,1,48000,184184,1,PCM_16,ok,
speech,Actor_19/03-01-06-02-01-02-19.wav,467738,1b78c6b7829773bc02fa5e63d495d399e868a72d58af9260f0d6f50283bd4f34,19,6,fearful,2,1,2,3,1,48000,209809,1,PCM_16,ok,
speech,Actor_19/03-01-06-02-02-01-19.wav,390864,87e41f64c02209bba975d958e89a8f522e812ed9170e3e5ec26c6c2a13aa3460,19,6,fearful,2,2,1,3,1,48000,171371,1,PCM_16,ok,
speech,Actor_19/03-01-06-02-02-02-19.wav,435708,83513599cda4bbae772d8a84b3d008870f13798b29544a674b3eae9bb4775032,19,6,fearful,2,2,2,3,1,48000,193793,1,PCM_16,ok,
speech,Actor_20/03-01-01-01-01-01-20.wav,393062,194c2fd915fac5a42d23a677862eecccf103cf0d669ecec609506ac1cc3446c8,20,1,neutral,1,1,1,3,1,48000,166566,1,PCM_16,ok,
speech,Actor_20/03-01-01-01-01-02-20.wav,402686,e4bf1bd9ba48a597d8d2d94885ff7220fe293efee8f26f09673730ccf28b8022,20,1,neutral,1,1,2,3,1,48000,171371,1,PCM_16,ok,
speech,Actor_20/03-01-01-01-02-01-20.wav,389658,efce2e813ef8b0d481c8de7133eeb6ac9ae64faa656dff729837d9e2186ecc08,20,1,neutral,1,2,1,3,1,48000,164965,1,PCM_16,ok,
speech,Actor_20/03-01-01-01-02-02-20.wav,399470,49f64400cb1b296b7e083d062536029beaec79f57eabf9bae8a3a4f49a2aa585,20,1,neutral,1,2,2,3,1,48000,169770,1,PCM_16,ok,
speech,Actor_20/03-01-02-01-01-01-20.wav,409104,9551581455244ec668d485e35dfcbe4fd69ad8ba9f775cc6f18ecd4aa4357cad,20,2,calm,1,1,1,3,1,48000,174574,1,PCM_16,ok,
speech,Actor_20/03-01-02-01-01-02-20.wav,402702,1a1dc56a11f235ccf3598f91ef658d55b3ced40164a96ff94b48154e82a49383,20,2,calm,1,1,2,3,1,48000,171371,1,PCM_16,ok,
speech,Actor_20/03-01-02-01-02-01-20.wav,380284,5832ed43760f9ffdf2253f2087324717ad92dad9594cdf1bd98ab48ca433f781,20,2,calm,1,2,1,3,1,48000,160160,1,PCM_16,ok,
speech,Actor_20/03-01-02-01-02-02-20.wav,396192,b2c7fcf596d563bd97400c0195c8d6a36f4671adee3e4086954817241873da3a,20,2,calm,1,2,2,3,1,48000,168168,1,PCM_16,ok,
speech,Actor_20/03-01-02-02-01-01-20.wav,431532,4285a057fcb59f938460e261d788b8de285b850a646d80743bf7a9bf966d01f8,20,2,calm,2,1,1,3,1,48000,185786,1,PCM_16,ok,
speech,Actor_20/03-01-02-02-01-02-20.wav,450752,3b750aab49e9de522b1ea4d846c0d5dc42cc7911358311fcda07276f68c7e683,20,2,calm,2,1,2,3,1,48000,195396,1,PCM_16,ok,
