unit_id,arm,corpus_level,base_corpus,panel_draw,model,cell,fold,r,seed_index,train_seed,config_sha256,split_sha256,n_fit,n_val,n_test,est_gpu_sec,cap_group,conditional,truncation_rank,status
31304be92bc18b4b0245049a4117d4fae0e52ef38248065ae9525530fb874bea,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,42,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5886,0,82,0.07,PROBECPU,0,99,pending
31263e5c752b78e5f39d4b38ab0ae074480bfd77b0108c3822175c5e716d7403,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,43,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5885,0,82,0.07,PROBECPU,0,99,pending
a4859d60d9a757633cc8b6d5144432fcb09229bde451ef9dc1bedb3582be8b49,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,44,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5889,0,82,0.07,PROBECPU,0,99,pending
50aba27f4f7ba17761aa531188dfd660836c7ef1a07c4b7ea811ed2cfd042aed,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,45,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5877,0,82,0.07,PROBECPU,0,99,pending
d9cd492cd61db15e7d88609c22ddcfb69edfa6695b5930da81a751ed4801acd9,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,46,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5885,0,82,0.07,PROBECPU,0,99,pending
d3135e4396bbefe38bd4efbf40165a236487253c12930a7fe89ccce5e3397ce5,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,47,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5878,0,82,0.07,PROBECPU,0,99,pending
2da316521d2df010d50beb72ba7e1e5ccf7d3f61ed79056f3bd8dbe7fb058439,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,48,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5878,0,82,0.07,PROBECPU,0,99,pending
f70889447a0e2f27a1c49c0f743d824b19cecdea5d89a4d2f8b1f2ca4a6bddfb,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,49,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5885,0,82,0.07,PROBECPU,0,99,pending
612d0232da91779295b292ececabc08d596f7020b3a765c9f659571d1131cecc,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,50,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5879,0,82,0.07,PROBECPU,0,99,pending
3829662c35fd8c01ce50fdb8966b80e9e52fcaf1f9f3cd6a37e37e31180b610d,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,51,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5879,0,82,0.07,PROBECPU,0,99,pending
3c3b6e34ae0846a5f1cd452d54f07b5cb556bcd1dd679859593ababd7237dffe,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,52,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5885,0,82,0.07,PROBECPU,0,99,pending
6b464b575231e47c235ca2259dc8333e503655d873db72874803bde091516ec6,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,53,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5885,0,82,0.07,PROBECPU,0,99,pending
233291adc6b22d7eb2be062747c02d9dbf22d3527af147df0879f930682f3b56,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,54,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5879,0,82,0.07,PROBECPU,0,99,pending
ca8fe5812d2dc621ea3dbde0183d1d4c205e07f4324b23e92ce65a25b2e41eb4,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,55,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5877,0,82,0.07,PROBECPU,0,99,pending
c5f4f8e238d4dba1a63b886bd3b87fe01202535bad2e0f173e7769b6df00f040,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,56,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5885,0,82,0.07,PROBECPU,0,99,pending
901a30652257ca411f8773e0ab1ecfd871f3e5d3cf9b34b048a92d930c8e2add,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,57,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5885,0,82,0.07,PROBECPU,0,99,pending
a9bf0e732777a4ebde6258112f70fed52845fe50948605f236c042dacc60e962,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,58,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5893,0,82,0.07,PROBECPU,0,99,pending
aee138306746254c707e92c08447e96499d0598a5819e6658002d26b8d89e057,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,59,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5885,0,82,0.07,PROBECPU,0,99,pending
d7170f95938274ad491da0bc317285678092b6ce61d687df344378bea202b95d,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,60,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5878,0,82,0.07,PROBECPU,0,99,pending
be04e7f63266ed903ab4abb81d31e731fe4544c0bf9505260ff427af0d111c0a,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,61,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5879,0,82,0.07,PROBECPU,0,99,pending
a0633cb65d55edd8f748253b6f59e6d8ede293cdedc1b6ca25c82335eab6a519,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,62,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5885,0,82,0.07,PROBECPU,0,99,pending
94187a45a6a2c4becd6ff866c43f651119a658b5ab7360523ef271cf1fdab9b8,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,63,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5892,0,82,0.07,PROBECPU,0,99,pending
305fd24e3b15ecbfe7123315d5b9aa547027bbab0035427f46c5aba921f5d2c6,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,64,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5883,0,82,0.07,PROBECPU,0,99,pending
64fd51f5141cbf1c3e166741ef7406715de2b6b7f8eccc3d3e66117ee01467a0,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,65,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5881,0,82,0.07,PROBECPU,0,99,pending
86b32d38ed9d372c241e0b686797f7623f59be93f74c1971a68ee90e1c70ec92,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,66,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5883,0,82,0.07,PROBECPU,0,99,pending
d5c0fb8a9befd6874c73eba4a398990bd57a2d19b77f0d993b9fcdb757140e58,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,67,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5889,0,82,0.07,PROBECPU,0,99,pending
ceab9f2ba5d8b0b1b43dfd4a23e2cae02869f817e6c0ec1977767e6d9954ffc1,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,68,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5879,0,82,0.07,PROBECPU,0,99,pending
ea90a42ed82d576a071d847ab0f283a38ce19d28008deecb61248820e9a08d5e,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,69,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5886,0,82,0.07,PROBECPU,0,99,pending
3d2df2b4b4b6357e9140a991ddb2e991bd0d8d18c5c6555c452eaf71ba5f7073,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,70,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5879,0,82,0.07,PROBECPU,0,99,pending
31e2299a2e2beb1d985d2fd5275ef45a13cf05c9105745979bc87e761df35709,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,71,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5888,0,82,0.07,PROBECPU,0,99,pending
7b23cab838015646bf52661babae75e12597fc2f1a6cfd06db3fd552e81bd24f,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,72,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5895,0,82,0.07,PROBECPU,0,99,pending
d00995969d1d329c081f26a044edc7b2d201d2f9d6d6b4f928f2f0be1357ad0f,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,73,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5881,0,82,0.07,PROBECPU,0,99,pending
b08143580824aec90b03cdef10dcd631c9d39a0a4bfa1261cb970c7eedff84ff,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,74,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5877,0,82,0.07,PROBECPU,0,99,pending
fea84eddb3b8bed086b616a79ea8576ce156b9e18fee3c4a0e36ef84a9014fc3,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,75,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5879,0,80,0.07,PROBECPU,0,99,pending
19a2d427b1f4d18a8574b10994bed19e1ee1192e3993719b42715407f621c580,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,76,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5887,0,82,0.07,PROBECPU,0,99,pending
981e5ded7720d5862f88b0e619b80454354f6c1287c1df47d25167874e4c2018,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,77,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5879,0,82,0.07,PROBECPU,0,99,pending
bf4809a5fbf8668934b0ea60d2c5d70db1b4a7cd30b927639884d19f80ad1e7a,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,78,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5877,0,82,0.07,PROBECPU,0,99,pending
c7eeb0b80555d9120fb72e7064be8ada83d2dc869c1b229b121e0f57126242f0,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,79,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5885,0,82,0.07,PROBECPU,0,99,pending
f835bf4db8dfd131848546f4ba632117b437e06feeb4ae041949412f30e7952b,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,80,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5878,0,82,0.07,PROBECPU,0,99,pending
cb68882bba4f8b7399647526f334429fb7155b4f55a1341b2187abd605c2e931,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,81,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5879,0,82,0.07,PROBECPU,0,99,pending
29ae85527b1dd4e0ebd6761029fc0a684b753544371e6767de6414f7645af40b,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,82,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5881,0,82,0.07,PROBECPU,0,99,pending
bb302ca5d4f158f7595bc2f7cf502e11fd85559c131248a2c9a55c4090faf8ae,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,83,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5879,0,82,0.07,PROBECPU,0,99,pending
9460c94eb6a8941ac2f583769a1763359434efa21018c61ac992170d1f180beb,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,84,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5883,0,82,0.07,PROBECPU,0,99,pending
46b6553229d74ed630ffe3a32b919439c63837d0b586b12ba1979b9deec313a2,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,85,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5877,0,82,0.07,PROBECPU,0,99,pending
b35d08390279b9d04d5a6a075700ed19135b097e220f8b7510ec507081415cb5,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,86,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5877,0,82,0.07,PROBECPU,0,99,pending
bc315a50c0618adb1dbbd694abc51e5a8a96f3c4a112793bd2beba19a3b9cd2f,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,87,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5877,0,82,0.07,PROBECPU,0,99,pending
3d356b32b020fa48a285235bd21dc543f447b9a9e67351bcbc66994995616321,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,88,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5889,0,82,0.07,PROBECPU,0,99,pending
6723c3dc218a1b8bcbe0cb9c61467b0ba1fa2f60ec3542d22e98c9b488eef3eb,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,89,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5879,0,82,0.07,PROBECPU,0,99,pending
639e51a44ed61fcd0e8f3223f2939f8353ab43271911542a46e2d914595e19c3,PROBECPU,cremad,cremad,,ridge_a1_wav2vec2_base,LOSOSUB,90,0,1,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,5d27f7b32de24d2f7fbcb3ffd5f610da32962f139b437efa725f5f70018a1514,5887,0,82,0.07,PROBECPU,0,99,pending
577ba85a0678a17500fb525edceb21ef585bd3d75be475403b48491a5a871f76,PROBECPU,cremad,cremad,,ridge_a1_hubert_base,LOSOSUB,0,0,2,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,d58260d843190da5d1fa278a3b1655593f497a2a70a489658e7013c8b4f085b3,5881,0,82,0.07,PROBECPU,0,99,pending
7f4ec2cccbbb9f6d0fc2783972678c11a034e1110894afe5729be22237ada6ad,PROBECPU,cremad,cremad,,ridge_a1_hubert_base,LOSOSUB,1,0,2,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,d58260d843190da5d1fa278a3b1655593f497a2a70a489658e7013c8b4f085b3,5884,0,81,0.07,PROBECPU,0,99,pending
4064c83174659e9f08c5ac4f58f081933ab60acb81fc5909d8c02f683edbb2ba,PROBECPU,cremad,cremad,,ridge_a1_hubert_base,LOSOSUB,2,0,2,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,d58260d843190da5d1fa278a3b1655593f497a2a70a489658e7013c8b4f085b3,5878,0,82,0.07,PROBECPU,0,99,pending
4c9845eb2b1811bd3d38aab8de0ba1951d862351c89991776fa1e72d7e908664,PROBECPU,cremad,cremad,,ridge_a1_hubert_base,LOSOSUB,3,0,2,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,d58260d843190da5d1fa278a3b1655593f497a2a70a489658e7013c8b4f085b3,5881,0,82,0.07,PROBECPU,0,99,pending
bf0b90366d02c44982cb4f9c2ad7d4a9ecb1d4c4eb5e781a82bc639d76db70fd,PROBECPU,cremad,cremad,,ridge_a1_hubert_base,LOSOSUB,4,0,2,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,d58260d843190da5d1fa278a3b1655593f497a2a70a489658e7013c8b4f085b3,5880,0,82,0.07,PROBECPU,0,99,pending
162f76fbcde2aafc6c9193b00cb1d74f0a13bc37705438d0bb4535bb072c3e45,PROBECPU,cremad,cremad,,ridge_a1_hubert_base,LOSOSUB,5,0,2,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,d58260d843190da5d1fa278a3b1655593f497a2a70a489658e7013c8b4f085b3,5882,0,80,0.07,PROBECPU,0,99,pending
9e68b3e6b797c12e67cf45ff50b5725b109b6f2fbd0a2ca6af41816270e08c97,PROBECPU,cremad,cremad,,ridge_a1_hubert_base,LOSOSUB,6,0,2,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,d58260d843190da5d1fa278a3b1655593f497a2a70a489658e7013c8b4f085b3,5881,0,82,0.07,PROBECPU,0,99,pending
24c953f337bff2aa05069f541ff1545c94249ee9493d5c68a822741c464185c5,PROBECPU,cremad,cremad,,ridge_a1_hubert_base,LOSOSUB,7,0,2,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,d58260d843190da5d1fa278a3b1655593f497a2a70a489658e7013c8b4f085b3,5890,0,76,0.07,PROBECPU,0,99,pending
c3e82f77bdce3ab6b47bc1334e04c85c6b6dc411398f0f2c193c064b1e0b0c90,PROBECPU,cremad,cremad,,ridge_a1_hubert_base,LOSOSUB,8,0,2,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,d58260d843190da5d1fa278a3b1655593f497a2a70a489658e7013c8b4f085b3,5891,0,76,0.07,PROBECPU,0,99,pending
21344c1c4f95057bd33fdeb68216e698012694c287e724e5a82cf32fcd0c178c,PROBECPU,cremad,cremad,,ridge_a1_hubert_base,LOSOSUB,9,0,2,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,d58260d843190da5d1fa278a3b1655593f497a2a70a489658e7013c8b4f085b3,5885,0,82,0.07,PROBECPU,0,99,pending
b8cbba3f0429e6b959609a41e0b15d48752fe17370270202ee6d2db69dd67cd3,PROBECPU,cremad,cremad,,ridge_a1_hubert_base,LOSOSUB,10,0,2,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,d58260d843190da5d1fa278a3b1655593f497a2a70a489658e7013c8b4f085b3,5885,0,82,0.07,PROBECPU,0,99,pending
d8c789b699b7093b783a85055d6de71f2ea2bca639a88498186a4d15f6964935,PROBECPU,cremad,cremad,,ridge_a1_hubert_base,LOSOSUB,11,0,2,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,d58260d843190da5d1fa278a3b1655593f497a2a70a489658e7013c8b4f085b3,5886,0,82,0.07,PROBECPU,0,99,pending
9fecdf114db85ea6c4ff9acf48a99974c92ee9290962d135dde6f19d207e6ce9,PROBECPU,cremad,cremad,,ridge_a1_hubert_base,LOSOSUB,12,0,2,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,d58260d843190da5d1fa278a3b1655593f497a2a70a489658e7013c8b4f085b3,5880,0,80,0.07,PROBECPU,0,99,pending
f3f1124befab99d0d5ea8365e639cdeb94bf18d921c6de5e24585ef91ed90e8f,PROBECPU,cremad,cremad,,ridge_a1_hubert_base,LOSOSUB,13,0,2,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,d58260d843190da5d1fa278a3b1655593f497a2a70a489658e7013c8b4f085b3,5877,0,82,0.07,PROBECPU,0,99,pending
3eaac4685cb3cefff671672e4a0c7eb2c1e9c2797b7f329fee4d7cf5450b5456,PROBECPU,cremad,cremad,,ridge_a1_hubert_base,LOSOSUB,14,0,2,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,d58260d843190da5d1fa278a3b1655593f497a2a70a489658e7013c8b4f085b3,5881,0,82,0.07,PROBECPU,0,99,pending
1db91684c5b094f13b3d58e886fe56f72049eb3c59ffdb873c8b50454aa3221c,PROBECPU,cremad,cremad,,ridge_a1_hubert_base,LOSOSUB,15,0,2,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,d58260d843190da5d1fa278a3b1655593f497a2a70a489658e7013c8b4f085b3,5879,0,82,0.07,PROBECPU,0,99,pending
c596d7b66667a843cf354cea809c2819453cd90c5cf811867321fc6ba6285144,PROBECPU,cremad,cremad,,ridge_a1_hubert_base,LOSOSUB,16,0,2,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,d58260d843190da5d1fa278a3b1655593f497a2a70a489658e7013c8b4f085b3,5879,0,80,0.07,PROBECPU,0,99,pending
62b90c11a08bde2f7b58525bd7ad631437064a65849e0063915c85fbdf94aa4c,PROBECPU,cremad,cremad,,ridge_a1_hubert_base,LOSOSUB,17,0,2,0,3e767d4ef61e7d8b2fa326d1b6a65e767a2aea5dca932ceda58d8e4b317bcce4,d58260d843190da5d1fa278a3b1655593f497a2a70a489658e7013c8b4f085b3,5877,0,82,0.07,PROBECPU,0,99,pending
