sample_index,corpus,relative_path,bytes,sha256,speaker,sex,label,label_index,sentence,take,intensity
1076,ravdess,Actor_18/03-01-08-02-01-01-18.wav,409002,801de05166b89076704a9dec146a3f73e03123971aacbe8dc9acfb2e718a786e,18,F,surprised,7,S1,R1,strong
1077,ravdess,Actor_18/03-01-08-02-01-02-18.wav,399392,bacec60b87d682ac5698d5fea7914a7d99076bb6a5454155bbc8ef8540d2b8c8,18,F,surprised,7,S1,R2,strong
1078,ravdess,Actor_18/03-01-08-02-02-01-18.wav,431432,3d2b883b5d27c7ed943afe4d2ddf3cccfbce88061350c20b7b0ce57c39227453,18,F,surprised,7,S2,R1,strong
1079,ravdess,Actor_18/03-01-08-02-02-02-18.wav,409008,b658d10acef56df800e050ad56646a2962eaa36abede7a55430266398f837527,18,F,surprised,7,S2,R2,strong
1080,ravdess,Actor_19/03-01-01-01-01-01-19.wav,371630,1a48046495796d742987711910f507e1c373b42d779b25f031285e27e5ee80ed,19,M,neutral,0,S1,R1,normal
1081,ravdess,Actor_19/03-01-01-01-01-02-19.wav,358822,31c3f173c3374a9116150e03b3cd0be176fef95e967f4cc1764003c88090e82d,19,M,neutral,0,S1,R2,normal
1082,ravdess,Actor_19/03-01-01-01-02-01-19.wav,368422,b743ac29ad4f8f10ec7089f6be91bc002a6835529469520daba877dc8202eae7,19,M,neutral,0,S2,R1,normal
1083,ravdess,Actor_19/03-01-01-01-02-02-19.wav,365218,64b0636f83bb766877d11345851b1eec6194dd28319c674d78413b8fb1e5543e,19,M,neutral,0,S2,R2,normal
1084,ravdess,Actor_19/03-01-02-01-01-01-19.wav,400464,169a3fefbf4d3f8a21baf13aecc3410feabef5788545957f2f7e44acb0e00a81,19,M,calm,1,S1,R1,normal
1085,ravdess,Actor_19/03-01-02-01-01-02-19.wav,400464,0cfa172574e3a443a7f291a7815169cff2b7c7159722bad0baf9e776812612b7,19,M,calm,1,S1,R2,normal
1086,ravdess,Actor_19/03-01-02-01-02-01-19.wav,368432,0a776deeeb6ada5fa3ec88b13d93d9d46f5e5119d9315e724264d3ebfd24d745,19,M,calm,1,S2,R1,normal
1087,ravdess,Actor_19/03-01-02-01-02-02-19.wav,381244,1e0b15e3b86295c068eb9fb7ee263bb4d3f859b975d50b31ae82f3a1684f2657,19,M,calm,1,S2,R2,normal
1088,ravdess,Actor_19/03-01-02-02-01-01-19.wav,477344,60ac6014eec6867cb61bbea727f3670e953dad2f98ed93a140ce0e933b1f1519,19,M,calm,1,S1,R1,strong
1089,ravdess,Actor_19/03-01-02-02-01-02-19.wav,435702,c22af90a9011941171d55e92a30b174ff08f93c2d6a1b6c344fdf4dac76ba959,19,M,calm,1,S1,R2,strong
1090,ravdess,Actor_19/03-01-02-02-02-01-19.wav,490152,7f8f07c231f7494190234ffd26b20cc48d2b5d46d62a84cc6c38639eb90b9216,19,M,calm,1,S2,R1,strong
1091,ravdess,Actor_19/03-01-02-02-02-02-19.wav,461324,8163e782791595d60722d66d51fd926c984e1cbb5be3912d90337fcf92bfae50,19,M,calm,1,S2,R2,strong
1092,ravdess,Actor_19/03-01-03-01-01-01-19.wav,397264,490ebea9bfcbf193abf2d0efea014f0a63f0bc35c15fa0f71a09c7d5d04a2576,19,M,happy,2,S1,R1,normal
1093,ravdess,Actor_19/03-01-03-01-01-02-19.wav,403672,72eab0ca91e2f034541dcb2cb8d185484e667dbf47337ebf8503c6a2fa01b9e8,19,M,happy,2,S1,R2,normal
1094,ravdess,Actor_19/03-01-03-01-02-01-19.wav,362030,2c720b1b1481b108b12398291ed506df53a4d4e9182232056704e83b92e5067d,19,M,happy,2,S2,R1,normal
1095,ravdess,Actor_19/03-01-03-01-02-02-19.wav,365234,4f791055809127864a14ece31c3592cafcbe32f3c2bcfab3abfbecd41c5119d0,19,M,happy,2,S2,R2,normal
1096,ravdess,Actor_19/03-01-03-02-01-01-19.wav,410078,67af0ba25a1e5a1822b70ab410ad68127fc8458274724f62a3af887dbbb481ad,19,M,happy,2,S1,R1,strong
1097,ravdess,Actor_19/03-01-03-02-01-02-19.wav,413280,10064f06110fdde813a2fe3a6ecfe29b866bbff0664190846fe700b7fd3dc490,19,M,happy,2,S1,R2,strong
1098,ravdess,Actor_19/03-01-03-02-02-01-19.wav,470938,b418540b65a8acee06b2d1df33874a0d189555ba62a68fdea53d173521c315db,19,M,happy,2,S2,R1,strong
1099,ravdess,Actor_19/03-01-03-02-02-02-19.wav,432500,fd919117099ecddb1b9ad75b65787f6a7d9c3ff1b0c1ac765cef4ff42578e0a2,19,M,happy,2,S2,R2,strong
1100,ravdess,Actor_19/03-01-04-01-01-01-19.wav,378050,153bf3788b3f3fcf3d3c1dbe58250a99a4d9519b4793f537778fefbd9a5c40f0,19,M,sad,3,S1,R1,normal
1101,ravdess,Actor_19/03-01-04-01-01-02-19.wav,400474,7f49fadebc087659e66ce609c049ecf1cb23bffbfbe1ef5959cde3ad7c993a7c,19,M,sad,3,S1,R2,normal
1102,ravdess,Actor_19/03-01-04-01-02-01-19.wav,352424,dc315e83fb1b18a3c24a5dc06a7863b3e913d8f9b2994895616b3f78114ec986,19,M,sad,3,S2,R1,normal
1103,ravdess,Actor_19/03-01-04-01-02-02-19.wav,400472,8e69c048e6126a5ba8009e5b55303dd6dcf68a77ac4ffc40118c1b080a16fb9f,19,M,sad,3,S2,R2,normal
1104,ravdess,Actor_19/03-01-04-02-01-01-19.wav,432506,a75e873faea7876990d74b3bfb01ce620d342a7ab8fad1a3f99a399bd43b230a,19,M,sad,3,S1,R1,strong
1105,ravdess,Actor_19/03-01-04-02-01-02-19.wav,403678,c846512bed3742d561acfbf157a3bc0a03324e0964e7f7b025652724ed1a38a7,19,M,sad,3,S1,R2,strong
1106,ravdess,Actor_19/03-01-04-02-02-01-19.wav,374850,8b6f52a4158fad40ab476b452e12adc77005f9a4642bf84d5ab3eb0b72623acb,19,M,sad,3,S2,R1,strong
1107,ravdess,Actor_19/03-01-04-02-02-02-19.wav,406882,fa6fd47f9662ac812666da8728190e002b9f93cca9b4485e5145739d79faa230,19,M,sad,3,S2,R2,strong
1108,ravdess,Actor_19/03-01-05-01-01-01-19.wav,409506,47f1536a1fa2b80db7b5e6d0fdfe2bd1b3ee513ddef14eeed043be9143ceef3f,19,M,angry,4,S1,R1,normal
1109,ravdess,Actor_19/03-01-05-01-01-02-19.wav,403672,85db14736e70c8a8d401f1c211bce90ebad8ab79aa8d7701335ec42c8fd0191c,19,M,angry,4,S1,R2,normal
1110,ravdess,Actor_19/03-01-05-01-02-01-19.wav,365242,96819187cf827122f7c5b09b4ae04d56447673011d7ee03a5617df3cadd5d7ec,19,M,angry,4,S2,R1,normal
1111,ravdess,Actor_19/03-01-05-01-02-02-19.wav,390866,02530790790b178b223db0ea6611c6b8b04d6ed52b1910b8135964cf5391f115,19,M,angry,4,S2,R2,normal
1112,ravdess,Actor_19/03-01-05-02-01-01-19.wav,429306,e74add0748b438da554adbfdf6b710beac62cec39776dd84272e0afd32232215,19,M,angry,4,S1,R1,strong
1113,ravdess,Actor_19/03-01-05-02-01-02-19.wav,509384,7ac73239a19df2403992ba48f18dd5760cfcca0adc963baf03a2eab8bee7a628,19,M,angry,4,S1,R2,strong
1114,ravdess,Actor_19/03-01-05-02-02-01-19.wav,464540,8a47fca71001158386d3f8dbbea21f0181370b024cb004b36b89c99d8fc328d2,19,M,angry,4,S2,R1,strong
1115,ravdess,Actor_19/03-01-05-02-02-02-19.wav,442118,2f9391d9462e29ea04c388fda0e4f7f4d76580ad34a4d31cc97822ec743208eb,19,M,angry,4,S2,R2,strong
1116,ravdess,Actor_19/03-01-06-01-01-01-19.wav,403598,f1ae6d9b2033fc14bf2c517434748a6fa9ceb3c3e5792529c46278a2713327e3,19,M,fearful,5,S1,R1,normal
1117,ravdess,Actor_19/03-01-06-01-01-02-19.wav,384454,b244b200ba6b457a4ec77c452a31c11cb70469e2a54adfe97024f155ec82a124,19,M,fearful,5,S1,R2,normal
1118,ravdess,Actor_19/03-01-06-01-02-01-19.wav,410086,1003d7604a3e2d55e7256a6eae1e81ab5f42c33a6fa32d0c4c653d1ef00d0c3e,19,M,fearful,5,S2,R1,normal
1119,ravdess,Actor_19/03-01-06-01-02-02-19.wav,387664,17307f74ff1dc9b602dd231258b4a3cfbb958fceeca7709876bf300e95090569,19,M,fearful,5,S2,R2,normal
1120,ravdess,Actor_19/03-01-06-02-01-01-19.wav,416490,95fcbc2adf3cae4520254b723f3cbf7b06657a7a8012e96420b49c2112794d39,19,M,fearful,5,S1,R1,strong
1121,ravdess,Actor_19/03-01-06-02-01-02-19.wav,467738,1b78c6b7829773bc02fa5e63d495d399e868a72d58af9260f0d6f50283bd4f34,19,M,fearful,5,S1,R2,strong
1122,ravdess,Actor_19/03-01-06-02-02-01-19.wav,390864,87e41f64c02209bba975d958e89a8f522e812ed9170e3e5ec26c6c2a13aa3460,19,M,fearful,5,S2,R1,strong
1123,ravdess,Actor_19/03-01-06-02-02-02-19.wav,435708,83513599cda4bbae772d8a84b3d008870f13798b29544a674b3eae9bb4775032,19,M,fearful,5,S2,R2,strong
1124,ravdess,Actor_19/03-01-07-01-01-01-19.wav,461334,7cebfe73b9fc9ad6ad984a2d36418b5ec0d4de78d8cd43e44f816f1a5ec3fa23,19,M,disgust,6,S1,R1,normal
1125,ravdess,Actor_19/03-01-07-01-01-02-19.wav,512584,7091a7681407bab2e0096c08ae895010ab8aacb032cdd98c64bd2d8872e27b1b,19,M,disgust,6,S1,R2,normal
1126,ravdess,Actor_19/03-01-07-01-02-01-19.wav,448520,803f14e9298b1622c42050f96bb58282bbff4708241794e5b9d23c11f8f6c931,19,M,disgust,6,S2,R1,normal
1127,ravdess,Actor_19/03-01-07-01-02-02-19.wav,424916,9553885d83f1c16ecf610c85b3d8dbbc8dfb8603c28601fc3ce3995750aa3cf3,19,M,disgust,6,S2,R2,normal
1128,ravdess,Actor_19/03-01-07-02-01-01-19.wav,509384,3bc98a344c5ef25a09163dc95201aeb3fe0ea9c2058a5061a088371ef0aae1da,19,M,disgust,6,S1,R1,strong
1129,ravdess,Actor_19/03-01-07-02-01-02-19.wav,554228,fcb35c3fe911988dae306a5391d7c0b41310531a770ff78bb762a06e85aa8b28,19,M,disgust,6,S1,R2,strong
1130,ravdess,Actor_19/03-01-07-02-02-01-19.wav,518992,084727b8d91b4f9bf068c46466f59ac48a8e5d104c3051cf1d736ed73463d722,19,M,disgust,6,S2,R1,strong
1131,ravdess,Actor_19/03-01-07-02-02-02-19.wav,522196,2e4dda0fddd3358b53b0154b0da84fa8f7c32249a03bef3336f6cafcba68f8a7,19,M,disgust,6,S2,R2,strong
1132,ravdess,Actor_19/03-01-08-01-01-01-19.wav,406882,6558d52c5bf999371138e9017ef8c34108f4fdb26b860a97533575f27c2d912a,19,M,surprised,7,S1,R1,normal
1133,ravdess,Actor_19/03-01-08-01-01-02-19.wav,387662,8425b965ee46b85289e5867083df10f8d28d0d91d21c47f7e1f5b029e8826db9,19,M,surprised,7,S1,R2,normal
1134,ravdess,Actor_19/03-01-08-01-02-01-19.wav,442116,3d42f6012500c233b01c51ed09920c259971e8a4ad652ea2c5a3b5674acbf717,19,M,surprised,7,S2,R1,normal
1135,ravdess,Actor_19/03-01-08-01-02-02-19.wav,342820,67ff45bcc3b39ddf2bcc65e6397504eb4af4e4f443e07ea533ddd42e2bedfd31,19,M,surprised,7,S2,R2,normal
1136,ravdess,Actor_19/03-01-08-02-01-01-19.wav,442114,ec5495b69aefbc188872eec9cefae7440a48b6fe696b4d82a74259c8557df959,19,M,surprised,7,S1,R1,strong
1137,ravdess,Actor_19/03-01-08-02-01-02-19.wav,493366,95f5bc3fbb43034efc956a44c2e9b8f61910983736330761432501b730404514,19,M,surprised,7,S1,R2,strong
1138,ravdess,Actor_19/03-01-08-02-02-01-19.wav,358826,dbec90a37a1c17d3e8dc0610677b61e09e4a1375851e9291d064af0a293bd5ef,19,M,surprised,7,S2,R1,strong
1139,ravdess,Actor_19/03-01-08-02-02-02-19.wav,362028,678f797eb13af5e00d7f6154738b58be4c3cf3a23ea0379398aae7b1c92ed155,19,M,surprised,7,S2,R2,strong
1140,ravdess,Actor_20/03-01-01-01-01-01-20.wav,393062,194c2fd915fac5a42d23a677862eecccf103cf0d669ecec609506ac1cc3446c8,20,F,neutral,0,S1,R1,normal
1141,ravdess,Actor_20/03-01-01-01-01-02-20.wav,402686,e4bf1bd9ba48a597d8d2d94885ff7220fe293efee8f26f09673730ccf28b8022,20,F,neutral,0,S1,R2,normal
1142,ravdess,Actor_20/03-01-01-01-02-01-20.wav,389658,efce2e813ef8b0d481c8de7133eeb6ac9ae64faa656dff729837d9e2186ecc08,20,F,neutral,0,S2,R1,normal
1143,ravdess,Actor_20/03-01-01-01-02-02-20.wav,399470,49f64400cb1b296b7e083d062536029beaec79f57eabf9bae8a3a4f49a2aa585,20,F,neutral,0,S2,R2,normal
1144,ravdess,Actor_20/03-01-02-01-01-01-20.wav,409104,9551581455244ec668d485e35dfcbe4fd69ad8ba9f775cc6f18ecd4aa4357cad,20,F,calm,1,S1,R1,normal
1145,ravdess,Actor_20/03-01-02-01-01-02-20.wav,402702,1a1dc56a11f235ccf3598f91ef658d55b3ced40164a96ff94b48154e82a49383,20,F,calm,1,S1,R2,normal
1146,ravdess,Actor_20/03-01-02-01-02-01-20.wav,380284,5832ed43760f9ffdf2253f2087324717ad92dad9594cdf1bd98ab48ca433f781,20,F,calm,1,S2,R1,normal
1147,ravdess,Actor_20/03-01-02-01-02-02-20.wav,396192,b2c7fcf596d563bd97400c0195c8d6a36f4671adee3e4086954817241873da3a,20,F,calm,1,S2,R2,normal
1148,ravdess,Actor_20/03-01-02-02-01-01-20.wav,431532,4285a057fcb59f938460e261d788b8de285b850a646d80743bf7a9bf966d01f8,20,F,calm,1,S1,R1,strong
1149,ravdess,Actor_20/03-01-02-02-01-02-20.wav,450752,3b750aab49e9de522b1ea4d846c0d5dc42cc7911358311fcda07276f68c7e683,20,F,calm,1,S1,R2,strong
1150,ravdess,Actor_20/03-01-02-02-02-01-20.wav,409108,320bb5188c0a250d565c1588f853650bfa1c02e033279599a936e756d390110e,20,F,calm,1,S2,R1,strong
1151,ravdess,Actor_20/03-01-02-02-02-02-20.wav,409110,70a5ddfb41d31f4781e3e586fcff25fb008cbd6797aaaff2dfb81678f46d2f01,20,F,calm,1,S2,R2,strong
1152,ravdess,Actor_20/03-01-03-01-01-01-20.wav,399490,30abc5a2592cf15e0181a2b8bcc04f154cd83159c10e2da22bdf6782428bd8b3,20,F,happy,2,S1,R1,normal
1153,ravdess,Actor_20/03-01-03-01-01-02-20.wav,415514,8a550dfb8e447be4b988bc241f00c127c1c84a14ad5a4734ecbd939545f44090,20,F,happy,2,S1,R2,normal
1154,ravdess,Actor_20/03-01-03-01-02-01-20.wav,725050,e2310ae83d95638dc000812bb7de0e021a9cdf56f1e0909e0ad53c0d35b1661c,20,F,happy,2,S2,R1,normal
1155,ravdess,Actor_20/03-01-03-01-02-02-20.wav,386686,f34fbecb3648315c388be51565f516b867decd645ad33b11a169d89d15eb93c4,20,F,happy,2,S2,R2,normal
1156,ravdess,Actor_20/03-01-03-02-01-01-20.wav,412316,d275a3436628aecedcc47eceb80888191001964e33de161234eb0d990dff88e4,20,F,happy,2,S1,R1,strong
1157,ravdess,Actor_20/03-01-03-02-01-02-20.wav,473176,10a986de6fe65d20049f470f7029ca6f5a5e3767b3476c36f48113c7af3fce7f,20,F,happy,2,S1,R2,strong
1158,ravdess,Actor_20/03-01-03-02-02-01-20.wav,402704,3fd275357744ec3b034ed2abef007524741b3bac7794feb819ef21e24e751bd7,20,F,happy,2,S2,R1,strong
1159,ravdess,Actor_20/03-01-03-02-02-02-20.wav,415520,63014a9898579422fc0c32197eaf9c5fed576a620c85335201b082aa1aa66f95,20,F,happy,2,S2,R2,strong
1160,ravdess,Actor_20/03-01-04-01-01-01-20.wav,405892,a312435b813a844b2eeb4ecf28bc523cf776eb125a7752f9ffc9c5549e97a4bc,20,F,sad,3,S1,R1,normal
1161,ravdess,Actor_20/03-01-04-01-01-02-20.wav,396284,062286670590b77290854063e033b24a6c727b99446563dae369fd1133022817,20,F,sad,3,S1,R2,normal
1162,ravdess,Actor_20/03-01-04-01-02-01-20.wav,393080,37d43c062451aa70c1dd377f58d0c7237cdb42b63599b1c18db30f2de2805012,20,F,sad,3,S2,R1,normal
1163,ravdess,Actor_20/03-01-04-01-02-02-20.wav,383472,819f58b2a985ce676e8d3460a71a22ba5e228269512e4126076e3362e00bcd97,20,F,sad,3,S2,R2,normal
1164,ravdess,Actor_20/03-01-04-02-01-01-20.wav,421910,65ebcba7b2ffc16998af7a3624e83319a51d5bb6d8c2d36fb1d248e968f5776b,20,F,sad,3,S1,R1,strong
1165,ravdess,Actor_20/03-01-04-02-01-02-20.wav,466754,f8fdec5f4b0f9e6b0c8eab87f0f802579a1ff93f398247a7dca52930e3b8b4f3,20,F,sad,3,S1,R2,strong
1166,ravdess,Actor_20/03-01-04-02-02-01-20.wav,425114,9ee8f086a65cd26abcbe168344de823b60c0b47c0ee6e62b87b35067aef6d3c1,20,F,sad,3,S2,R1,strong
1167,ravdess,Actor_20/03-01-04-02-02-02-20.wav,441128,88abc6110e246e547b1f868454e9b31fb64ecf1e02aa481fea872da9312a47c7,20,F,sad,3,S2,R2,strong
1168,ravdess,Actor_20/03-01-05-01-01-01-20.wav,370656,4d76b3752ee3089db2e55a1b89975e357d917a6c64b2744f68f6fc581a5133f8,20,F,angry,4,S1,R1,normal
1169,ravdess,Actor_20/03-01-05-01-01-02-20.wav,418702,5d1e2a445ee6f37937cdecc9b809043d076ec409f1fe71619ebac0fe2ac3f585,20,F,angry,4,S1,R2,normal
1170,ravdess,Actor_20/03-01-05-01-02-01-20.wav,412284,7402fc83bd29aae02d537ebf81d8a4753b718a456e888a3e30c912a62e21a5aa,20,F,angry,4,S2,R1,normal
1171,ravdess,Actor_20/03-01-05-01-02-02-20.wav,425104,9ae5a72170cfbffe41b782fd0dd7269a9893d43755404aba16b8d65e4e6d7ced,20,F,angry,4,S2,R2,normal
1172,ravdess,Actor_20/03-01-05-02-01-01-20.wav,457142,32fef0394876431ef8810bde1da458ca5af521a3b42bf199792d294a47e8350a,20,F,angry,4,S1,R1,strong
1173,ravdess,Actor_20/03-01-05-02-01-02-20.wav,450734,2d143dfef22c8b34fbf325124bd98393950cb3bcfa02009881af632081d6142a,20,F,angry,4,S1,R2,strong
1174,ravdess,Actor_20/03-01-05-02-02-01-20.wav,482768,d56711d8084d65beac504cc1b05d246735aa64ab4c9026b39e2b56318269edc1,20,F,angry,4,S2,R1,strong
1175,ravdess,Actor_20/03-01-05-02-02-02-20.wav,399482,04371bd1a68e49a88699c1217c5182b05c68c39ccf99a09137088a40faa1736b,20,F,angry,4,S2,R2,strong
1176,ravdess,Actor_20/03-01-06-01-01-01-20.wav,425128,2c9c3460b320c6ea324a2322b5fe614cf7415a681b4936675689454ccc4dcf47,20,F,fearful,5,S1,R1,normal
1177,ravdess,Actor_20/03-01-06-01-01-02-20.wav,899200,51c1abccac478833047d210ae6bd83a8aa8e849ce27b86bea4d0454af5757841,20,F,fearful,5,S1,R2,normal
1178,ravdess,Actor_20/03-01-06-01-02-01-20.wav,437922,06ccbc7e8f98aee51b5c565f321e640f997371b2ad961742805e38a977c43f76,20,F,fearful,5,S2,R1,normal
1179,ravdess,Actor_20/03-01-06-01-02-02-20.wav,377066,bda48f487f571a78ba531c523ce6e0a690182341d1cf4f835fd7bf1431cc9eab,20,F,fearful,5,S2,R2,normal
1180,ravdess,Actor_20/03-01-06-02-01-01-20.wav,466768,55d8df431a462f22284ff9eb48523c6dc506d1673f5db3bea346c14c59e64530,20,F,fearful,5,S1,R1,strong
1181,ravdess,Actor_20/03-01-06-02-01-02-20.wav,460362,cd7affaa746ccde7327be8e5d064b68ef391dab4a1a4d2a2381c694e54d4ad6c,20,F,fearful,5,S1,R2,strong
1182,ravdess,Actor_20/03-01-06-02-02-01-20.wav,430388,4d1b6f6df6386d384a5a3bc443d4bace706d10dc88bd89224a73f0f25e9e7738,20,F,fearful,5,S2,R1,strong
1183,ravdess,Actor_20/03-01-06-02-02-02-20.wav,434738,1ff586d0ac834722ffc19a418870bbfca6000415da88ad39df79fe2140fc266c,20,F,fearful,5,S2,R2,strong
1184,ravdess,Actor_20/03-01-07-01-01-01-20.wav,431532,5dd0d53a07579b12b12fcef123e4e98d42df0087dffb66e399fa05de46199766,20,F,disgust,6,S1,R1,normal
1185,ravdess,Actor_20/03-01-07-01-01-02-20.wav,418720,af8304786763cc5d21ba5c2239dc51152c13867bcac3737b6544115b985c86bd,20,F,disgust,6,S1,R2,normal
1186,ravdess,Actor_20/03-01-07-01-02-01-20.wav,409110,6f879815f82009f839fdcfa58a3439475bbdcce72c469147620b9079a7b0719d,20,F,disgust,6,S2,R1,normal
1187,ravdess,Actor_20/03-01-07-01-02-02-20.wav,428330,e8d6276ec10ea548a820d272fa901fe9224c59e1f0beaadff1256e04a0560f0b,20,F,disgust,6,S2,R2,normal
1188,ravdess,Actor_20/03-01-07-02-01-01-20.wav,453958,8a061ff175284030e0abc56ac74b9c37c2c56a47460bf50441dea965bb538204,20,F,disgust,6,S1,R1,strong
1189,ravdess,Actor_20/03-01-07-02-01-02-20.wav,453956,dca1f4292e504dd5c6b2ff8114963d8931c29690b86e48afeb8cae045677ca23,20,F,disgust,6,S1,R2,strong
1190,ravdess,Actor_20/03-01-07-02-02-01-20.wav,514818,becfe7ee7ff0c20a857e302e8df1de4ce609e40ef78f38de936fbf6c8afde6c4,20,F,disgust,6,S2,R1,strong
1191,ravdess,Actor_20/03-01-07-02-02-02-20.wav,431524,8cee4915f434c80034a3fed4f378f0998462231a151a6e990f57df584ac3915d,20,F,disgust,6,S2,R2,strong
1192,ravdess,Actor_20/03-01-08-01-01-01-20.wav,370674,1904024625d93e5524bface52d3a1db5756bee8201ece1fb6c7ad4afbaf95178,20,F,surprised,7,S1,R1,normal
1193,ravdess,Actor_20/03-01-08-01-01-02-20.wav,402706,c8f41c2df662450df9818de8228a7352a4e8e50778a273020680ce9277210294,20,F,surprised,7,S1,R2,normal
1194,ravdess,Actor_20/03-01-08-01-02-01-20.wav,361064,63d4c87089e44bb3caaac99abdca813bdf20740a6c7c4764a4582217b6373e8f,20,F,surprised,7,S2,R1,normal
1195,ravdess,Actor_20/03-01-08-01-02-02-20.wav,367468,140af36f520d9cb5c3a73cd6f229dad850e0ef992f127a0d6e3a5817c3a5bf10,20,F,surprised,7,S2,R2,normal
1196,ravdess,Actor_20/03-01-08-02-01-01-20.wav,418720,3fc30103fd19a7aaea05f3ba068e8b9b1a6770ebd33b325d73340d854b0e0f24,20,F,surprised,7,S1,R1,strong
1197,ravdess,Actor_20/03-01-08-02-01-02-20.wav,370674,b8010431056302b8dff566131c44d66db03ad1b5fc62dcb611823f37372569c5,20,F,surprised,7,S1,R2,strong
1198,ravdess,Actor_20/03-01-08-02-02-01-20.wav,399500,5f8994c15cbb793365149073a826bcbc780f424b56c42de04ece5fb706257d7c,20,F,surprised,7,S2,R1,strong
1199,ravdess,Actor_20/03-01-08-02-02-02-20.wav,389892,4b5bfd91aaf9bb52a289b54e8aed4f3b536f01a3dd3106bdd274c2b3afc1e35d,20,F,surprised,7,S2,R2,strong
1200,ravdess,Actor_21/03-01-01-01-01-01-21.wav,427648,7664a2b9211563cdc510f6278f4009acf66fcb9e79d0969844df3692b2805301,21,M,neutral,0,S1,R1,normal
1201,ravdess,Actor_21/03-01-01-01-01-02-21.wav,440474,b23484b07af7dde7de4b6ba3460eb0c16f875d2a277c6b3817cb90d2c97d0a37,21,M,neutral,0,S1,R2,normal
1202,ravdess,Actor_21/03-01-01-01-02-01-21.wav,405024,693fa91f61ed0e886daf77d74727abfc95d13b908bafbc60b77510a075cb2f6c,21,M,neutral,0,S2,R1,normal
1203,ravdess,Actor_21/03-01-01-01-02-02-21.wav,411632,14fc1e4cef25e534f947829251b932e21eaf800c44a1a400a14d16dc5b1b8c44,21,M,neutral,0,S2,R2,normal
1204,ravdess,Actor_21/03-01-02-01-01-01-21.wav,446874,ad579e6ced67017865be9eddaa1423469cdbbc6f70b3b254a262a2bc64563581,21,M,calm,1,S1,R1,normal
1205,ravdess,Actor_21/03-01-02-01-01-02-21.wav,443674,b09bbe4ad33caa391602721a16bffca2be8798ee4af02b6a5d90d08af308a908,21,M,calm,1,S1,R2,normal
1206,ravdess,Actor_21/03-01-02-01-02-01-21.wav,424460,1fa078517608433fe49847c70510b6583c689af310c092665a5b6c84f583a112,21,M,calm,1,S2,R1,normal
1207,ravdess,Actor_21/03-01-02-01-02-02-21.wav,450072,23fe86131be5047ddab6af220deca722040f4dc7a4888da5f6c4a55077cd72d0,21,M,calm,1,S2,R2,normal
1208,ravdess,Actor_21/03-01-02-02-01-01-21.wav,443674,69bb9494002c94706d4175d958d13a0243dcf4edccfd22f5935dae10b380f6a5,21,M,calm,1,S1,R1,strong
1209,ravdess,Actor_21/03-01-02-02-01-02-21.wav,459690,547fbe9cca22854f75feeb915b7218f1adc959be9c1b89f3709b702628a4bc7a,21,M,calm,1,S1,R2,strong
1210,ravdess,Actor_21/03-01-02-02-02-01-21.wav,456482,b648c3e609c02304401000f59a42e110c0750091c0fb101fffb5228b0c8fa05f,21,M,calm,1,S2,R1,strong
1211,ravdess,Actor_21/03-01-02-02-02-02-21.wav,440470,ca44508b66b0631da143e38aefb1bdb34939e624f94c9e63688a2fcb805dd779,21,M,calm,1,S2,R2,strong
1212,ravdess,Actor_21/03-01-03-01-01-01-21.wav,427658,f19f8fcbb04f1b3d7141c85dde2079e814894947e9fea43ffa981f7730da0e81,21,M,happy,2,S1,R1,normal
1213,ravdess,Actor_21/03-01-03-01-01-02-21.wav,424454,324904ac04c624603040e39a9490bb1c55c51a7e5bbe72b7890710800f0c3db8,21,M,happy,2,S1,R2,normal
1214,ravdess,Actor_21/03-01-03-01-02-01-21.wav,414846,ada6fa1ea9d9be5ff06689849f40ffc711386e23ffbf515a75108a2995542282,21,M,happy,2,S2,R1,normal
1215,ravdess,Actor_21/03-01-03-01-02-02-21.wav,427658,fd3e52b910e92ae7d1b8cddd9278cd8a8ffc7711d79ecf86f35c3d2927ce723b,21,M,happy,2,S2,R2,normal
1216,ravdess,Actor_21/03-01-03-02-01-01-21.wav,424454,c9597243b6934034f727c1806e342e3529c8d28b6f00e7eec81f1c232dab9821,21,M,happy,2,S1,R1,strong
1217,ravdess,Actor_21/03-01-03-02-01-02-21.wav,437268,071411f5a344b59200718394b61f6922aaa0f2536e16b5c3ffc1d1ab6dd8f809,21,M,happy,2,S1,R2,strong
1218,ravdess,Actor_21/03-01-03-02-02-01-21.wav,411642,048140d369c3d01720e19fb252f1c0fede62e63a2d5768b0504292966b2048db,21,M,happy,2,S2,R1,strong
1219,ravdess,Actor_21/03-01-03-02-02-02-21.wav,424454,687f8f9b31333489457ac2a3a71b4cd0034a2c810f58b5b7bca27f79a594541e,21,M,happy,2,S2,R2,strong
1220,ravdess,Actor_21/03-01-04-01-01-01-21.wav,472516,e87b07d44c4b421ee488bcb895946cbdc396ef0279427b52f96d846b8ce16d42,21,M,sad,3,S1,R1,normal
1221,ravdess,Actor_21/03-01-04-01-01-02-21.wav,501346,9947b1ace05b4d74c6c42c63bf4a2a15fa5ca8479a7eafe08d182b82b0936037,21,M,sad,3,S1,R2,normal
1222,ravdess,Actor_21/03-01-04-01-02-01-21.wav,450096,c384c35794cd3c4c1c5cbab206c9174f31dc4e13f8562dbc4ad44e9cfdd3b1ae,21,M,sad,3,S2,R1,normal
