sample_index,corpus,relative_path,file_size_bytes,sha256,label_name,label_index,speaker_id,wav_samplerate,wav_frames,wav_channels,wav_subtype,parse_status,read_status,error
1137,ravdess,Actor_19/03-01-08-02-01-02-19.wav,493366,95f5bc3fbb43034efc956a44c2e9b8f61910983736330761432501b730404514,surprised,7,19,48000,222623,1,PCM_16,ok,ok,
1138,ravdess,Actor_19/03-01-08-02-02-01-19.wav,358826,dbec90a37a1c17d3e8dc0610677b61e09e4a1375851e9291d064af0a293bd5ef,surprised,7,19,48000,155356,1,PCM_16,ok,ok,
1139,ravdess,Actor_19/03-01-08-02-02-02-19.wav,362028,678f797eb13af5e00d7f6154738b58be4c3cf3a23ea0379398aae7b1c92ed155,surprised,7,19,48000,156957,1,PCM_16,ok,ok,
1140,ravdess,Actor_20/03-01-01-01-01-01-20.wav,393062,194c2fd915fac5a42d23a677862eecccf103cf0d669ecec609506ac1cc3446c8,neutral,0,20,48000,166566,1,PCM_16,ok,ok,
1141,ravdess,Actor_20/03-01-01-01-01-02-20.wav,402686,e4bf1bd9ba48a597d8d2d94885ff7220fe293efee8f26f09673730ccf28b8022,neutral,0,20,48000,171371,1,PCM_16,ok,ok,
1142,ravdess,Actor_20/03-01-01-01-02-01-20.wav,389658,efce2e813ef8b0d481c8de7133eeb6ac9ae64faa656dff729837d9e2186ecc08,neutral,0,20,48000,164965,1,PCM_16,ok,ok,
1143,ravdess,Actor_20/03-01-01-01-02-02-20.wav,399470,49f64400cb1b296b7e083d062536029beaec79f57eabf9bae8a3a4f49a2aa585,neutral,0,20,48000,169770,1,PCM_16,ok,ok,
1144,ravdess,Actor_20/03-01-02-01-01-01-20.wav,409104,9551581455244ec668d485e35dfcbe4fd69ad8ba9f775cc6f18ecd4aa4357cad,calm,1,20,48000,174574,1,PCM_16,ok,ok,
1145,ravdess,Actor_20/03-01-02-01-01-02-20.wav,402702,1a1dc56a11f235ccf3598f91ef658d55b3ced40164a96ff94b48154e82a49383,calm,1,20,48000,171371,1,PCM_16,ok,ok,
1146,ravdess,Actor_20/03-01-02-01-02-01-20.wav,380284,5832ed43760f9ffdf2253f2087324717ad92dad9594cdf1bd98ab48ca433f781,calm,1,20,48000,160160,1,PCM_16,ok,ok,
1147,ravdess,Actor_20/03-01-02-01-02-02-20.wav,396192,b2c7fcf596d563bd97400c0195c8d6a36f4671adee3e4086954817241873da3a,calm,1,20,48000,168168,1,PCM_16,ok,ok,
1148,ravdess,Actor_20/03-01-02-02-01-01-20.wav,431532,4285a057fcb59f938460e261d788b8de285b850a646d80743bf7a9bf966d01f8,calm,1,20,48000,185786,1,PCM_16,ok,ok,
1149,ravdess,Actor_20/03-01-02-02-01-02-20.wav,450752,3b750aab49e9de522b1ea4d846c0d5dc42cc7911358311fcda07276f68c7e683,calm,1,20,48000,195396,1,PCM_16,ok,ok,
1150,ravdess,Actor_20/03-01-02-02-02-01-20.wav,409108,320bb5188c0a250d565c1588f853650bfa1c02e033279599a936e756d390110e,calm,1,20,48000,174574,1,PCM_16,ok,ok,
1151,ravdess,Actor_20/03-01-02-02-02-02-20.wav,409110,70a5ddfb41d31f4781e3e586fcff25fb008cbd6797aaaff2dfb81678f46d2f01,calm,1,20,48000,174575,1,PCM_16,ok,ok,
1152,ravdess,Actor_20/03-01-03-01-01-01-20.wav,399490,30abc5a2592cf15e0181a2b8bcc04f154cd83159c10e2da22bdf6782428bd8b3,happy,2,20,48000,169770,1,PCM_16,ok,ok,
1153,ravdess,Actor_20/03-01-03-01-01-02-20.wav,415514,8a550dfb8e447be4b988bc241f00c127c1c84a14ad5a4734ecbd939545f44090,happy,2,20,48000,177777,1,PCM_16,ok,ok,
1154,ravdess,Actor_20/03-01-03-01-02-01-20.wav,725050,e2310ae83d95638dc000812bb7de0e021a9cdf56f1e0909e0ad53c0d35b1661c,happy,2,20,48000,166566,2,PCM_16,ok,ok,
1155,ravdess,Actor_20/03-01-03-01-02-02-20.wav,386686,f34fbecb3648315c388be51565f516b867decd645ad33b11a169d89d15eb93c4,happy,2,20,48000,163363,1,PCM_16,ok,ok,
1156,ravdess,Actor_20/03-01-03-02-01-01-20.wav,412316,d275a3436628aecedcc47eceb80888191001964e33de161234eb0d990dff88e4,happy,2,20,48000,176176,1,PCM_16,ok,ok,
1157,ravdess,Actor_20/03-01-03-02-01-02-20.wav,473176,10a986de6fe65d20049f470f7029ca6f5a5e3767b3476c36f48113c7af3fce7f,happy,2,20,48000,206606,1,PCM_16,ok,ok,
1158,ravdess,Actor_20/03-01-03-02-02-01-20.wav,402704,3fd275357744ec3b034ed2abef007524741b3bac7794feb819ef21e24e751bd7,happy,2,20,48000,171372,1,PCM_16,ok,ok,
1159,ravdess,Actor_20/03-01-03-02-02-02-20.wav,415520,63014a9898579422fc0c32197eaf9c5fed576a620c85335201b082aa1aa66f95,happy,2,20,48000,177778,1,PCM_16,ok,ok,
1160,ravdess,Actor_20/03-01-04-01-01-01-20.wav,405892,a312435b813a844b2eeb4ecf28bc523cf776eb125a7752f9ffc9c5549e97a4bc,sad,3,20,48000,172972,1,PCM_16,ok,ok,
1161,ravdess,Actor_20/03-01-04-01-01-02-20.wav,396284,062286670590b77290854063e033b24a6c727b99446563dae369fd1133022817,sad,3,20,48000,168168,1,PCM_16,ok,ok,
1162,ravdess,Actor_20/03-01-04-01-02-01-20.wav,393080,37d43c062451aa70c1dd377f58d0c7237cdb42b63599b1c18db30f2de2805012,sad,3,20,48000,166566,1,PCM_16,ok,ok,
1163,ravdess,Actor_20/03-01-04-01-02-02-20.wav,383472,819f58b2a985ce676e8d3460a71a22ba5e228269512e4126076e3362e00bcd97,sad,3,20,48000,161762,1,PCM_16,ok,ok,
1164,ravdess,Actor_20/03-01-04-02-01-01-20.wav,421910,65ebcba7b2ffc16998af7a3624e83319a51d5bb6d8c2d36fb1d248e968f5776b,sad,3,20,48000,180981,1,PCM_16,ok,ok,
1165,ravdess,Actor_20/03-01-04-02-01-02-20.wav,466754,f8fdec5f4b0f9e6b0c8eab87f0f802579a1ff93f398247a7dca52930e3b8b4f3,sad,3,20,48000,203403,1,PCM_16,ok,ok,
1166,ravdess,Actor_20/03-01-04-02-02-01-20.wav,425114,9ee8f086a65cd26abcbe168344de823b60c0b47c0ee6e62b87b35067aef6d3c1,sad,3,20,48000,182583,1,PCM_16,ok,ok,
1167,ravdess,Actor_20/03-01-04-02-02-02-20.wav,441128,88abc6110e246e547b1f868454e9b31fb64ecf1e02aa481fea872da9312a47c7,sad,3,20,48000,190590,1,PCM_16,ok,ok,
1168,ravdess,Actor_20/03-01-05-01-01-01-20.wav,370656,4d76b3752ee3089db2e55a1b89975e357d917a6c64b2744f68f6fc581a5133f8,angry,4,20,48000,155356,1,PCM_16,ok,ok,
1169,ravdess,Actor_20/03-01-05-01-01-02-20.wav,418702,5d1e2a445ee6f37937cdecc9b809043d076ec409f1fe71619ebac0fe2ac3f585,angry,4,20,48000,179379,1,PCM_16,ok,ok,
1170,ravdess,Actor_20/03-01-05-01-02-01-20.wav,412284,7402fc83bd29aae02d537ebf81d8a4753b718a456e888a3e30c912a62e21a5aa,angry,4,20,48000,176176,1,PCM_16,ok,ok,
1171,ravdess,Actor_20/03-01-05-01-02-02-20.wav,425104,9ae5a72170cfbffe41b782fd0dd7269a9893d43755404aba16b8d65e4e6d7ced,angry,4,20,48000,182582,1,PCM_16,ok,ok,
1172,ravdess,Actor_20/03-01-05-02-01-01-20.wav,457142,32fef0394876431ef8810bde1da458ca5af521a3b42bf199792d294a47e8350a,angry,4,20,48000,198599,1,PCM_16,ok,ok,
1173,ravdess,Actor_20/03-01-05-02-01-02-20.wav,450734,2d143dfef22c8b34fbf325124bd98393950cb3bcfa02009881af632081d6142a,angry,4,20,48000,195395,1,PCM_16,ok,ok,
1174,ravdess,Actor_20/03-01-05-02-02-01-20.wav,482768,d56711d8084d65beac504cc1b05d246735aa64ab4c9026b39e2b56318269edc1,angry,4,20,48000,211412,1,PCM_16,ok,ok,
1175,ravdess,Actor_20/03-01-05-02-02-02-20.wav,399482,04371bd1a68e49a88699c1217c5182b05c68c39ccf99a09137088a40faa1736b,angry,4,20,48000,169769,1,PCM_16,ok,ok,
1176,ravdess,Actor_20/03-01-06-01-01-01-20.wav,425128,2c9c3460b320c6ea324a2322b5fe614cf7415a681b4936675689454ccc4dcf47,fearful,5,20,48000,182583,1,PCM_16,ok,ok,
1177,ravdess,Actor_20/03-01-06-01-01-02-20.wav,899200,51c1abccac478833047d210ae6bd83a8aa8e849ce27b86bea4d0454af5757841,fearful,5,20,48000,209809,2,PCM_16,ok,ok,
1178,ravdess,Actor_20/03-01-06-01-02-01-20.wav,437922,06ccbc7e8f98aee51b5c565f321e640f997371b2ad961742805e38a977c43f76,fearful,5,20,48000,188989,1,PCM_16,ok,ok,
1179,ravdess,Actor_20/03-01-06-01-02-02-20.wav,377066,bda48f487f571a78ba531c523ce6e0a690182341d1cf4f835fd7bf1431cc9eab,fearful,5,20,48000,158558,1,PCM_16,ok,ok,
1180,ravdess,Actor_20/03-01-06-02-01-01-20.wav,466768,55d8df431a462f22284ff9eb48523c6dc506d1673f5db3bea346c14c59e64530,fearful,5,20,48000,203403,1,PCM_16,ok,ok,
1181,ravdess,Actor_20/03-01-06-02-01-02-20.wav,460362,cd7affaa746ccde7327be8e5d064b68ef391dab4a1a4d2a2381c694e54d4ad6c,fearful,5,20,48000,200200,1,PCM_16,ok,ok,
1182,ravdess,Actor_20/03-01-06-02-02-01-20.wav,430388,4d1b6f6df6386d384a5a3bc443d4bace706d10dc88bd89224a73f0f25e9e7738,fearful,5,20,48000,185786,1,PCM_16,ok,ok,
1183,ravdess,Actor_20/03-01-06-02-02-02-20.wav,434738,1ff586d0ac834722ffc19a418870bbfca6000415da88ad39df79fe2140fc266c,fearful,5,20,48000,187388,1,PCM_16,ok,ok,
1184,ravdess,Actor_20/03-01-07-01-01-01-20.wav,431532,5dd0d53a07579b12b12fcef123e4e98d42df0087dffb66e399fa05de46199766,disgust,6,20,48000,185785,1,PCM_16,ok,ok,
1185,ravdess,Actor_20/03-01-07-01-01-02-20.wav,418720,af8304786763cc5d21ba5c2239dc51152c13867bcac3737b6544115b985c86bd,disgust,6,20,48000,179379,1,PCM_16,ok,ok,
1186,ravdess,Actor_20/03-01-07-01-02-01-20.wav,409110,6f879815f82009f839fdcfa58a3439475bbdcce72c469147620b9079a7b0719d,disgust,6,20,48000,174574,1,PCM_16,ok,ok,
1187,ravdess,Actor_20/03-01-07-01-02-02-20.wav,428330,e8d6276ec10ea548a820d272fa901fe9224c59e1f0beaadff1256e04a0560f0b,disgust,6,20,48000,184184,1,PCM_16,ok,ok,
1188,ravdess,Actor_20/03-01-07-02-01-01-20.wav,453958,8a061ff175284030e0abc56ac74b9c37c2c56a47460bf50441dea965bb538204,disgust,6,20,48000,196997,1,PCM_16,ok,ok,
1189,ravdess,Actor_20/03-01-07-02-01-02-20.wav,453956,dca1f4292e504dd5c6b2ff8114963d8931c29690b86e48afeb8cae045677ca23,disgust,6,20,48000,196996,1,PCM_16,ok,ok,
1190,ravdess,Actor_20/03-01-07-02-02-01-20.wav,514818,becfe7ee7ff0c20a857e302e8df1de4ce609e40ef78f38de936fbf6c8afde6c4,disgust,6,20,48000,227427,1,PCM_16,ok,ok,
1191,ravdess,Actor_20/03-01-07-02-02-02-20.wav,431524,8cee4915f434c80034a3fed4f378f0998462231a151a6e990f57df584ac3915d,disgust,6,20,48000,185785,1,PCM_16,ok,ok,
1192,ravdess,Actor_20/03-01-08-01-01-01-20.wav,370674,1904024625d93e5524bface52d3a1db5756bee8201ece1fb6c7ad4afbaf95178,surprised,7,20,48000,155356,1,PCM_16,ok,ok,
1193,ravdess,Actor_20/03-01-08-01-01-02-20.wav,402706,c8f41c2df662450df9818de8228a7352a4e8e50778a273020680ce9277210294,surprised,7,20,48000,171372,1,PCM_16,ok,ok,
1194,ravdess,Actor_20/03-01-08-01-02-01-20.wav,361064,63d4c87089e44bb3caaac99abdca813bdf20740a6c7c4764a4582217b6373e8f,surprised,7,20,48000,150551,1,PCM_16,ok,ok,
1195,ravdess,Actor_20/03-01-08-01-02-02-20.wav,367468,140af36f520d9cb5c3a73cd6f229dad850e0ef992f127a0d6e3a5817c3a5bf10,surprised,7,20,48000,153753,1,PCM_16,ok,ok,
1196,ravdess,Actor_20/03-01-08-02-01-01-20.wav,418720,3fc30103fd19a7aaea05f3ba068e8b9b1a6770ebd33b325d73340d854b0e0f24,surprised,7,20,48000,179379,1,PCM_16,ok,ok,
1197,ravdess,Actor_20/03-01-08-02-01-02-20.wav,370674,b8010431056302b8dff566131c44d66db03ad1b5fc62dcb611823f37372569c5,surprised,7,20,48000,155356,1,PCM_16,ok,ok,
1198,ravdess,Actor_20/03-01-08-02-02-01-20.wav,399500,5f8994c15cbb793365149073a826bcbc780f424b56c42de04ece5fb706257d7c,surprised,7,20,48000,169769,1,PCM_16,ok,ok,
1199,ravdess,Actor_20/03-01-08-02-02-02-20.wav,389892,4b5bfd91aaf9bb52a289b54e8aed4f3b536f01a3dd3106bdd274c2b3afc1e35d,surprised,7,20,48000,164965,1,PCM_16,ok,ok,
1200,ravdess,Actor_21/03-01-01-01-01-01-21.wav,427648,7664a2b9211563cdc510f6278f4009acf66fcb9e79d0969844df3692b2805301,neutral,0,21,48000,184184,1,PCM_16,ok,ok,
1201,ravdess,Actor_21/03-01-01-01-01-02-21.wav,440474,b23484b07af7dde7de4b6ba3460eb0c16f875d2a277c6b3817cb90d2c97d0a37,neutral,0,21,48000,190590,1,PCM_16,ok,ok,
1202,ravdess,Actor_21/03-01-01-01-02-01-21.wav,405024,693fa91f61ed0e886daf77d74727abfc95d13b908bafbc60b77510a075cb2f6c,neutral,0,21,48000,172973,1,PCM_16,ok,ok,
1203,ravdess,Actor_21/03-01-01-01-02-02-21.wav,411632,14fc1e4cef25e534f947829251b932e21eaf800c44a1a400a14d16dc5b1b8c44,neutral,0,21,48000,176176,1,PCM_16,ok,ok,
1204,ravdess,Actor_21/03-01-02-01-01-01-21.wav,446874,ad579e6ced67017865be9eddaa1423469cdbbc6f70b3b254a262a2bc64563581,calm,1,21,48000,193794,1,PCM_16,ok,ok,
1205,ravdess,Actor_21/03-01-02-01-01-02-21.wav,443674,b09bbe4ad33caa391602721a16bffca2be8798ee4af02b6a5d90d08af308a908,calm,1,21,48000,192192,1,PCM_16,ok,ok,
1206,ravdess,Actor_21/03-01-02-01-02-01-21.wav,424460,1fa078517608433fe49847c70510b6583c689af310c092665a5b6c84f583a112,calm,1,21,48000,182583,1,PCM_16,ok,ok,
1207,ravdess,Actor_21/03-01-02-01-02-02-21.wav,450072,23fe86131be5047ddab6af220deca722040f4dc7a4888da5f6c4a55077cd72d0,calm,1,21,48000,195395,1,PCM_16,ok,ok,
1208,ravdess,Actor_21/03-01-02-02-01-01-21.wav,443674,69bb9494002c94706d4175d958d13a0243dcf4edccfd22f5935dae10b380f6a5,calm,1,21,48000,192192,1,PCM_16,ok,ok,
1209,ravdess,Actor_21/03-01-02-02-01-02-21.wav,459690,547fbe9cca22854f75feeb915b7218f1adc959be9c1b89f3709b702628a4bc7a,calm,1,21,48000,200200,1,PCM_16,ok,ok,
1210,ravdess,Actor_21/03-01-02-02-02-01-21.wav,456482,b648c3e609c02304401000f59a42e110c0750091c0fb101fffb5228b0c8fa05f,calm,1,21,48000,198599,1,PCM_16,ok,ok,
1211,ravdess,Actor_21/03-01-02-02-02-02-21.wav,440470,ca44508b66b0631da143e38aefb1bdb34939e624f94c9e63688a2fcb805dd779,calm,1,21,48000,190590,1,PCM_16,ok,ok,
1212,ravdess,Actor_21/03-01-03-01-01-01-21.wav,427658,f19f8fcbb04f1b3d7141c85dde2079e814894947e9fea43ffa981f7730da0e81,happy,2,21,48000,184184,1,PCM_16,ok,ok,
1213,ravdess,Actor_21/03-01-03-01-01-02-21.wav,424454,324904ac04c624603040e39a9490bb1c55c51a7e5bbe72b7890710800f0c3db8,happy,2,21,48000,182582,1,PCM_16,ok,ok,
1214,ravdess,Actor_21/03-01-03-01-02-01-21.wav,414846,ada6fa1ea9d9be5ff06689849f40ffc711386e23ffbf515a75108a2995542282,happy,2,21,48000,177778,1,PCM_16,ok,ok,
1215,ravdess,Actor_21/03-01-03-01-02-02-21.wav,427658,fd3e52b910e92ae7d1b8cddd9278cd8a8ffc7711d79ecf86f35c3d2927ce723b,happy,2,21,48000,184184,1,PCM_16,ok,ok,
1216,ravdess,Actor_21/03-01-03-02-01-01-21.wav,424454,c9597243b6934034f727c1806e342e3529c8d28b6f00e7eec81f1c232dab9821,happy,2,21,48000,182582,1,PCM_16,ok,ok,
1217,ravdess,Actor_21/03-01-03-02-01-02-21.wav,437268,071411f5a344b59200718394b61f6922aaa0f2536e16b5c3ffc1d1ab6dd8f809,happy,2,21,48000,188989,1,PCM_16,ok,ok,
1218,ravdess,Actor_21/03-01-03-02-02-01-21.wav,411642,048140d369c3d01720e19fb252f1c0fede62e63a2d5768b0504292966b2048db,happy,2,21,48000,176176,1,PCM_16,ok,ok,
1219,ravdess,Actor_21/03-01-03-02-02-02-21.wav,424454,687f8f9b31333489457ac2a3a71b4cd0034a2c810f58b5b7bca27f79a594541e,happy,2,21,48000,182582,1,PCM_16,ok,ok,
1220,ravdess,Actor_21/03-01-04-01-01-01-21.wav,472516,e87b07d44c4b421ee488bcb895946cbdc396ef0279427b52f96d846b8ce16d42,sad,3,21,48000,206606,1,PCM_16,ok,ok,
1221,ravdess,Actor_21/03-01-04-01-01-02-21.wav,501346,9947b1ace05b4d74c6c42c63bf4a2a15fa5ca8479a7eafe08d182b82b0936037,sad,3,21,48000,221021,1,PCM_16,ok,ok,
1222,ravdess,Actor_21/03-01-04-01-02-01-21.wav,450096,c384c35794cd3c4c1c5cbab206c9174f31dc4e13f8562dbc4ad44e9cfdd3b1ae,sad,3,21,48000,195396,1,PCM_16,ok,ok,
1223,ravdess,Actor_21/03-01-04-01-02-02-21.wav,462906,a775f7193d8ca596d17fca2d9fd0d66f46484c6d4caeab29f2c4bd495b172b58,sad,3,21,48000,201801,1,PCM_16,ok,ok,
1224,ravdess,Actor_21/03-01-04-02-01-01-21.wav,459706,872baf73dc7245f19b91db58fb39d9fc741d13ad3567e04ed1ca72d1597a92ac,sad,3,21,48000,200200,1,PCM_16,ok,ok,
1225,ravdess,Actor_21/03-01-04-02-01-02-21.wav,469314,284c6782818516b4990e54c12e74357991def5ac03e1e5a07b81e7636379f00a,sad,3,21,48000,205004,1,PCM_16,ok,ok,
1226,ravdess,Actor_21/03-01-04-02-02-01-21.wav,469314,a910d66ce2925e33f640edd7e0d733e1a0d77017f87bd4937d1550c75388e457,sad,3,21,48000,205005,1,PCM_16,ok,ok,
1227,ravdess,Actor_21/03-01-04-02-02-02-21.wav,456502,655eb818cbe2a15e29639ba1a07aee652d5962d70b8599054a07f939826b8e81,sad,3,21,48000,198599,1,PCM_16,ok,ok,
1228,ravdess,Actor_21/03-01-05-01-01-01-21.wav,456508,e6123a6014fbb5f4566f2bd2928afdebb421c595897a87e79c31267244342d87,angry,4,21,48000,198599,1,PCM_16,ok,ok,
1229,ravdess,Actor_21/03-01-05-01-01-02-21.wav,443694,b5ebf8dd6c23a849f4776bba2030972ae259053a6e8f16a6a079eb7154069463,angry,4,21,48000,192192,1,PCM_16,ok,ok,
1230,ravdess,Actor_21/03-01-05-01-02-01-21.wav,450096,644e5a066e93a1724b67db06d1382dc55f0d8bd1efcbe0350476b203711ca9f2,angry,4,21,48000,195395,1,PCM_16,ok,ok,
1231,ravdess,Actor_21/03-01-05-01-02-02-21.wav,437284,fd3a6afff5852428340b497f424ffda9d3b36e793fe2862b9e07d93ff15e694f,angry,4,21,48000,188989,1,PCM_16,ok,ok,
1232,ravdess,Actor_21/03-01-05-02-01-01-21.wav,478926,5b3fb1fead9251571c3118da806c56bb51d902758bfb5cc9073bd975cbaa9c60,angry,4,21,48000,209810,1,PCM_16,ok,ok,
1233,ravdess,Actor_21/03-01-05-02-01-02-21.wav,488538,b810e87d645416a3c09dc4aba8bd0d31a129969c9fbc1af51db17881d6c1daf8,angry,4,21,48000,214614,1,PCM_16,ok,ok,
1234,ravdess,Actor_21/03-01-05-02-02-01-21.wav,453302,c6832f9c887e1d66bd0a262398cd5f776b36db6b8029bc2504370bb0fa06fd4f,angry,4,21,48000,196996,1,PCM_16,ok,ok,
1235,ravdess,Actor_21/03-01-05-02-02-02-21.wav,466112,26512c98359a74aea329e36d8f694297b99d5ba973b4c2826c60e07ca9b85135,angry,4,21,48000,203403,1,PCM_16,ok,ok,
1236,ravdess,Actor_21/03-01-06-01-01-01-21.wav,411674,40306bd531ddf32f7274aa3ee5702dc67742eae94e9465590893e02162ad1991,fearful,5,21,48000,176176,1,PCM_16,ok,ok,
1237,ravdess,Actor_21/03-01-06-01-01-02-21.wav,421282,33d7433dc3eef6ad66a7d977fb6c45e8d9c56ef15a5842c74db7288edee41743,fearful,5,21,48000,180980,1,PCM_16,ok,ok,
1238,ravdess,Actor_21/03-01-06-01-02-01-21.wav,440502,d880929119a1c9e31f036f5b5bc5ef0a53fd37ce53685b0510da491235446fb6,fearful,5,21,48000,190590,1,PCM_16,ok,ok,
1239,ravdess,Actor_21/03-01-06-01-02-02-21.wav,450106,4b984581ef079e62ec351f8a2806c73f7ea56a5c89fd3631f0813e0a50f3bf4c,fearful,5,21,48000,195395,1,PCM_16,ok,ok,
1240,ravdess,Actor_21/03-01-06-02-01-01-21.wav,440498,56bee2f05ef2df2d2b7a8d28591542e97c80bed5c181fe1fc895cae0edcb630f,fearful,5,21,48000,190590,1,PCM_16,ok,ok,
1241,ravdess,Actor_21/03-01-06-02-01-02-21.wav,427686,96d9acb4888072731aade2df0d50f30334a542f65983e99e2d9e267465cbee56,fearful,5,21,48000,184184,1,PCM_16,ok,ok,
1242,ravdess,Actor_21/03-01-06-02-02-01-21.wav,421276,a2578c80e9e819393789eab446c08361b7ad7877f8db79784764bdc1ae309309,fearful,5,21,48000,180981,1,PCM_16,ok,ok,
1243,ravdess,Actor_21/03-01-06-02-02-02-21.wav,408462,87efff4990bc792eedd60b6631fbde12c5b58c1968ffc3c7fc8f837fa815a30c,fearful,5,21,48000,174574,1,PCM_16,ok,ok,
1244,ravdess,Actor_21/03-01-07-01-01-01-21.wav,424484,187c42968f00cb43e6e77541546c2fd8bef3f2384262c3226d539ea3d4062205,disgust,6,21,48000,182582,1,PCM_16,ok,ok,
1245,ravdess,Actor_21/03-01-07-01-01-02-21.wav,450116,3140d73d314a33eccee1ffa6952f41543299d15e9e48056ebb0557b647724616,disgust,6,21,48000,195396,1,PCM_16,ok,ok,
1246,ravdess,Actor_21/03-01-07-01-02-01-21.wav,408472,931236d4bf2843fd9b34ebac9591bc1fa5ad523f71228d03d73d70844e92e336,disgust,6,21,48000,174575,1,PCM_16,ok,ok,
1247,ravdess,Actor_21/03-01-07-01-02-02-21.wav,405266,24d0e436f65e7d18d4dece71b237b04ac42b626613099825c9c147acd7962834,disgust,6,21,48000,172973,1,PCM_16,ok,ok,
1248,ravdess,Actor_21/03-01-07-02-01-01-21.wav,450114,73aeca9aa37d8e12b5be496f4d43ba4b183822623407075f024113868e109c23,disgust,6,21,48000,195395,1,PCM_16,ok,ok,
1249,ravdess,Actor_21/03-01-07-02-01-02-21.wav,446908,fbd4daee980fbb723854b2951dcb86b5807355865f7032311edd87688d910e9e,disgust,6,21,48000,193793,1,PCM_16,ok,ok,
1250,ravdess,Actor_21/03-01-07-02-02-01-21.wav,459724,7465a39e45435f72bd61ea9de6a85654735c18fb78885921e1964def968658d6,disgust,6,21,48000,200200,1,PCM_16,ok,ok,
1251,ravdess,Actor_21/03-01-07-02-02-02-21.wav,440504,cee1659f5a570afea6532469119c43e393985400270eaa3da0aa28bde5a1e18c,disgust,6,21,48000,190590,1,PCM_16,ok,ok,
1252,ravdess,Actor_21/03-01-08-01-01-01-21.wav,395630,fd118a72b2627bb216e2088e967154df732cc0513675438ecad5a378f84b898b,surprised,7,21,48000,168168,1,PCM_16,ok,ok,
1253,ravdess,Actor_21/03-01-08-01-01-02-21.wav,392426,16a9cf7f71cbb82e8ed5c54ce815819e33fab75a9f4bd683c82a44ac16aee6ed,surprised,7,21,48000,166566,1,PCM_16,ok,ok,
1254,ravdess,Actor_21/03-01-08-01-02-01-21.wav,392428,a4f507d1111fc98e1cbd8914a1056eb179546a614b0dde2257098c2c989b2403,surprised,7,21,48000,166567,1,PCM_16,ok,ok,
1255,ravdess,Actor_21/03-01-08-01-02-02-21.wav,402036,c690ea126041b409ea2f16fe788524e810e5b8cbff3cc9e4137b882ed996bfb4,surprised,7,21,48000,171371,1,PCM_16,ok,ok,
1256,ravdess,Actor_21/03-01-08-02-01-01-21.wav,408456,f560e7e242a0a2465605c9058d9d8ede7048c10f968e1ddca3242f56ed128ba3,surprised,7,21,48000,174574,1,PCM_16,ok,ok,
1257,ravdess,Actor_21/03-01-08-02-01-02-21.wav,408458,2583673596ef9d79c2f81e892188e7e32cf3434a04776ed7c771ce5f43463910,surprised,7,21,48000,174575,1,PCM_16,ok,ok,
1258,ravdess,Actor_21/03-01-08-02-02-01-21.wav,392434,1dce82afe6872970050f20508b67cf3808c637e0fec401d3059b4a5266efaec9,surprised,7,21,48000,166567,1,PCM_16,ok,ok,
1259,ravdess,Actor_21/03-01-08-02-02-02-21.wav,398848,c2cc924fac8178656603a9f2c256c478742a0d29ddfb66f6ff7380e38cc5deb8,surprised,7,21,48000,169770,1,PCM_16,ok,ok,
1260,ravdess,Actor_22/03-01-01-01-01-01-22.wav,407592,4ef4db5b01fee8657bf0f32433795ace8db2a55424f29648ca47fd530b1e6861,neutral,0,22,48000,174575,1,PCM_16,ok,ok,
1261,ravdess,Actor_22/03-01-01-01-01-02-22.wav,388386,6fa0eaac4d28b53f3b7d94c96f42923cd4d01e2b7c03315451aa73a1648745d2,neutral,0,22,48000,164965,1,PCM_16,ok,ok,
1262,ravdess,Actor_22/03-01-01-01-02-01-22.wav,404180,e9b74734112cd7a33e7c76744ec640a69e1e6724edcf76267113a98ca93b209b,neutral,0,22,48000,172972,1,PCM_16,ok,ok,
1263,ravdess,Actor_22/03-01-01-01-02-02-22.wav,397980,aec5d2addc05f0e0fa162a047d262194cad13658d42d8016bc54a0f5c295a4f0,neutral,0,22,48000,169769,1,PCM_16,ok,ok,
1264,ravdess,Actor_22/03-01-02-01-01-01-22.wav,397994,8dadc949860f9ffbea95fd647db676d9ae36c8b0d740af7810a9135ce5a3c43a,calm,1,22,48000,169769,1,PCM_16,ok,ok,
1265,ravdess,Actor_22/03-01-02-01-01-02-22.wav,400048,05f13870838c352ae1f8fe42dfac049eb9ad6cbf23c84aaa2f6e8eccf8c8ecfd,calm,1,22,48000,171371,1,PCM_16,ok,ok,
1266,ravdess,Actor_22/03-01-02-01-02-01-22.wav,401198,b48d0de9bd84c777e956a1964e50009bd9625a278f8aefb002925f8a4e47fff7,calm,1,22,48000,171371,1,PCM_16,ok,ok,
1267,ravdess,Actor_22/03-01-02-01-02-02-22.wav,397996,af8f932c56db03eb93bcb280e0acd9bccadb77151b12ee46d849477417b6a31c,calm,1,22,48000,169770,1,PCM_16,ok,ok,
1268,ravdess,Actor_22/03-01-02-02-01-01-22.wav,414012,a3ec69f72d50a511a7fbf406e817358a6805120b7a97f29abfddc90e384787ad,calm,1,22,48000,177778,1,PCM_16,ok,ok,
1269,ravdess,Actor_22/03-01-02-02-01-02-22.wav,426824,e0d9c49f6622cbf0815f5da4f64da727039ed8db3867bcca27c95b775a398dbb,calm,1,22,48000,184184,1,PCM_16,ok,ok,
